time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
0.0,-4,-0.015625,1,0.00390625
0.01,0,0.0,0,0.0
0.04,-43,-0.16796875,1,0.00390625
0.06,67,0.26171875,0,0.0
0.08,-23,-0.08984375,-1,-0.00390625
0.1,-40,-0.15625,-2,-0.0078125
0.12,1,0.00390625,0,0.0
0.14,22,0.0859375,0,0.0
0.15,3,0.01171875,-1,-0.00390625
0.17,-11,-0.04296875,-1,-0.00390625
0.19,-6,-0.0234375,0,0.0
0.21,2,0.0078125,-1,-0.00390625
0.23,-3,-0.01171875,0,0.0
0.25,-5,-0.01953125,0,0.0
0.27,-2,-0.0078125,0,0.0
0.28,-1,-0.00390625,0,0.0
0.3,-1,-0.00390625,0,0.0
0.32,3,0.01171875,0,0.0
0.34,0,0.0,-1,-0.00390625
0.36,-3,-0.01171875,-1,-0.00390625
0.38,0,0.0,-1,-0.00390625
0.4,3,0.01171875,0,0.0
0.42,-4,-0.015625,-1,-0.00390625
0.43,-5,-0.01953125,0,0.0
0.45,4,0.015625,0,0.0
0.47,-4,-0.015625,-1,-0.00390625
0.49,-2,-0.0078125,-1,-0.00390625
0.51,-14,-0.0546875,-1,-0.00390625
0.53,-27,-0.10546875,-1,-0.00390625
0.55,54,0.2109375,-1,-0.00390625
0.57,13,0.05078125000000001,0,0.0
0.58,-15,-0.05859375,-2,-0.0078125
0.6,-4,-0.015625,0,0.0
0.62,0,0.0,0,0.0
0.64,3,0.01171875,0,0.0
0.66,-4,-0.015625,0,0.0
0.68,-5,-0.01953125,0,0.0
0.7,1,0.00390625,0,0.0
0.72,-1,-0.00390625,0,0.0
0.74,-3,-0.01171875,-1,-0.00390625
0.76,0,0.0,0,0.0
0.78,-4,-0.015625,0,0.0
0.8,-1,-0.00390625,0,0.0
0.82,3,0.01171875,-1,-0.00390625
0.84,-1,-0.00390625,0,0.0
0.86,-2,-0.0078125,0,0.0
0.87,-1,-0.00390625,0,0.0
0.89,-2,-0.0078125,-1,-0.00390625
0.91,-3,-0.01171875,-1,-0.00390625
0.93,-3,-0.01171875,-1,-0.00390625
0.95,-1,-0.00390625,0,0.0
0.97,0,0.0,2,0.0078125
0.99,-68,-0.265625,-17,-0.06640625
1.01,96,0.375,-6,-0.0234375
1.02,11,0.04296875,6,0.0234375
1.04,-26,-0.10156250000000001,6,0.0234375
1.06,-4,-0.015625,3,0.01171875
1.08,3,0.01171875,2,0.0078125
1.1,9,0.03515625000000001,0,0.0
1.12,1,0.00390625,0,0.0
1.14,-3,-0.01171875,0,0.0
1.16,-6,-0.0234375,0,0.0
1.17,-5,-0.01953125,0,0.0
1.19,0,0.0,-1,-0.00390625
1.21,-4,-0.015625,-1,-0.00390625
1.23,-2,-0.0078125,0,0.0
1.25,-6,-0.0234375,0,0.0
1.27,1,0.00390625,0,0.0
1.29,0,0.0,0,0.0
1.31,-2,-0.0078125,0,0.0
1.32,0,0.0,-1,-0.00390625
1.34,-1,-0.00390625,-1,-0.00390625
1.36,2,0.0078125,0,0.0
1.38,-2,-0.0078125,-1,-0.00390625
1.4,-1,-0.00390625,0,0.0
1.42,-4,-0.015625,-1,-0.00390625
1.44,-3,-0.01171875,0,0.0
1.45,1,0.00390625,0,0.0
1.47,0,0.0,-1,-0.00390625
1.49,-3,-0.01171875,2,0.0078125
1.51,1,0.00390625,1,0.00390625
1.53,-6,-0.0234375,0,0.0
1.55,2,0.0078125,2,0.0078125
1.57,4,0.015625,0,0.0
1.59,1,0.00390625,0,0.0
1.6,-3,-0.01171875,0,0.0
1.62,-6,-0.0234375,0,0.0
1.64,-17,-0.06640625,0,0.0
1.66,23,0.08984375,-1,-0.00390625
1.68,10,0.0390625,-1,-0.00390625
1.7,-1,-0.00390625,-1,-0.00390625
1.72,-1,-0.00390625,-1,-0.00390625
1.74,-3,-0.01171875,-1,-0.00390625
1.75,-4,-0.015625,0,0.0
1.77,-3,-0.01171875,0,0.0
1.79,-4,-0.015625,-1,-0.00390625
1.81,-7,-0.02734375,0,0.0
1.83,-1,-0.00390625,0,0.0
1.85,-2,-0.0078125,-1,-0.00390625
1.87,-1,-0.00390625,0,0.0
1.88,2,0.0078125,0,0.0
1.9,-4,-0.015625,0,0.0
1.92,-1,-0.00390625,0,0.0
1.94,-1,-0.00390625,-1,-0.00390625
1.96,-1,-0.00390625,-1,-0.00390625
1.98,0,0.0,-1,-0.00390625
2.0,5,0.01953125,-1,-0.00390625
2.02,3,0.01171875,0,0.0
2.03,0,0.0,-1,-0.00390625
2.05,-3,-0.01171875,12,0.046875
2.07,-218,-0.8515625,85,0.33203125
2.09,103,0.40234375000000006,72,0.28125000000000006
2.11,-60,-0.234375,36,0.14062500000000003
2.13,25,0.09765625,18,0.07031250000000001
2.15,-10,-0.0390625,8,0.03125
2.17,-74,-0.2890625,2,0.0078125
2.18,-5,-0.01953125,2,0.0078125
2.2,-7,-0.02734375,1,0.00390625
2.22,-2,-0.0078125,0,0.0
2.24,-11,-0.04296875,0,0.0
2.26,4,0.015625,0,0.0
2.28,6,0.0234375,0,0.0
2.3,-4,-0.015625,0,0.0
2.32,-10,-0.0390625,0,0.0
2.33,-3,-0.01171875,-1,-0.00390625
2.35,-3,-0.01171875,0,0.0
2.37,0,0.0,-1,-0.00390625
2.39,-7,-0.02734375,0,0.0
2.41,-4,-0.015625,-1,-0.00390625
2.43,-5,-0.01953125,2,0.0078125
2.45,0,0.0,0,0.0
2.46,4,0.015625,2,0.0078125
2.48,0,0.0,8,0.03125
2.5,2,0.0078125,5,0.01953125
2.52,1,0.00390625,1,0.00390625
2.54,-1,-0.00390625,-3,-0.01171875
2.56,1,0.00390625,-3,-0.01171875
2.58,-3,-0.01171875,6,0.0234375
2.6,39,0.15234375,12,0.046875
2.61,7,0.02734375,9,0.03515625000000001
2.63,10,0.0390625,5,0.01953125
2.65,19,0.07421875,1,0.00390625
2.67,-57,-0.22265625,-2,-0.0078125
2.69,-85,-0.33203125,-2,-0.0078125
2.71,22,0.0859375,-1,-0.00390625
2.73,21,0.08203125,0,0.0
2.75,18,0.07031250000000001,-1,-0.00390625
2.76,3,0.01171875,0,0.0
2.78,-2,-0.0078125,0,0.0
2.8,-2,-0.0078125,0,0.0
2.82,-4,-0.015625,0,0.0
2.84,-4,-0.015625,0,0.0
2.86,-4,-0.015625,0,0.0
2.88,0,0.0,-1,-0.00390625
2.9,-2,-0.0078125,0,0.0
2.91,-3,-0.01171875,0,0.0
2.93,0,0.0,0,0.0
2.95,0,0.0,-1,-0.00390625
2.97,-3,-0.01171875,0,0.0
2.99,-1,-0.00390625,0,0.0
3.01,0,0.0,0,0.0
3.03,3,0.01171875,-1,-0.00390625
3.04,-3,-0.01171875,0,0.0
3.06,-1,-0.00390625,0,0.0
3.08,0,0.0,-1,-0.00390625
3.1,-3,-0.01171875,0,0.0
3.12,-2,-0.0078125,-1,-0.00390625
3.14,-4,-0.015625,-1,-0.00390625
3.16,-3,-0.01171875,-1,-0.00390625
3.17,-9,-0.03515625000000001,-2,-0.0078125
3.19,-3,-0.01171875,-2,-0.0078125
3.21,2,0.0078125,-1,-0.00390625
3.23,-1,-0.00390625,-2,-0.0078125
3.25,-3,-0.01171875,-1,-0.00390625
3.27,13,0.05078125000000001,-1,-0.00390625
3.29,4,0.015625,-1,-0.00390625
3.31,-11,-0.04296875,0,0.0
3.32,-9,-0.03515625000000001,-1,-0.00390625
3.34,-1,-0.00390625,-1,-0.00390625
3.36,3,0.01171875,-1,-0.00390625
3.38,1,0.00390625,0,0.0
3.4,-2,-0.0078125,0,0.0
3.42,-2,-0.0078125,-1,-0.00390625
3.44,-2,-0.0078125,0,0.0
3.46,-2,-0.0078125,-1,-0.00390625
3.47,-1,-0.00390625,0,0.0
3.49,-1,-0.00390625,-1,-0.00390625
3.51,-1,-0.00390625,-1,-0.00390625
3.53,-1,-0.00390625,0,0.0
3.55,-3,-0.01171875,0,0.0
3.57,-2,-0.0078125,0,0.0
3.59,0,0.0,0,0.0
3.6,-2,-0.0078125,0,0.0
3.62,-2,-0.0078125,0,0.0
3.64,-1,-0.00390625,-1,-0.00390625
3.66,-1,-0.00390625,0,0.0
3.68,-3,-0.01171875,-1,-0.00390625
3.7,-2,-0.0078125,0,0.0
3.72,4,0.015625,0,0.0
3.74,1,0.00390625,-1,-0.00390625
3.76,-2,-0.0078125,-1,-0.00390625
3.77,-4,-0.015625,-2,-0.0078125
3.79,-31,-0.12109375,-6,-0.0234375
3.81,72,0.28125000000000006,-1,-0.00390625
3.83,-10,-0.0390625,1,0.00390625
3.85,-9,-0.03515625000000001,3,0.01171875
3.87,8,0.03125,0,0.0
3.89,-10,-0.0390625,-1,-0.00390625
3.91,6,0.0234375,-1,-0.00390625
3.92,9,0.03515625000000001,0,0.0
3.94,-5,-0.01953125,0,0.0
3.96,-7,-0.02734375,0,0.0
3.98,-3,-0.01171875,0,0.0
4.0,0,0.0,-1,-0.00390625
4.02,-3,-0.01171875,0,0.0
4.04,-4,-0.015625,-1,-0.00390625
4.05,-4,-0.015625,0,0.0
4.07,-5,-0.01953125,-1,-0.00390625
4.09,3,0.01171875,0,0.0
4.11,-5,-0.01953125,0,0.0
4.13,-1,-0.00390625,0,0.0
4.15,5,0.01953125,0,0.0
4.17,5,0.01953125,0,0.0
4.19,-3,-0.01171875,0,0.0
4.2,-4,-0.015625,0,0.0
4.22,-4,-0.015625,0,0.0
4.24,1,0.00390625,0,0.0
4.26,4,0.015625,0,0.0
4.28,-4,-0.015625,0,0.0
4.3,-4,-0.015625,1,0.00390625
4.32,-20,-0.078125,3,0.01171875
4.34,100,0.390625,6,0.0234375
4.36,34,0.1328125,5,0.01953125
4.37,9,0.03515625000000001,2,0.0078125
4.39,83,0.32421875,2,0.0078125
4.41,-108,-0.421875,1,0.00390625
4.43,-56,-0.21875,0,0.0
4.45,-13,-0.05078125000000001,0,0.0
4.47,40,0.15625,0,0.0
4.48,14,0.0546875,0,0.0
4.5,10,0.0390625,0,0.0
4.52,10,0.0390625,-1,-0.00390625
4.54,2,0.0078125,0,0.0
4.56,-4,-0.015625,0,0.0
4.58,-9,-0.03515625000000001,0,0.0
4.6,-10,-0.0390625,-1,-0.00390625
4.62,-12,-0.046875,0,0.0
4.64,-8,-0.03125,-1,-0.00390625
4.66,-7,-0.02734375,0,0.0
4.67,3,0.01171875,-1,-0.00390625
4.69,-4,-0.015625,0,0.0
4.71,-6,-0.0234375,-1,-0.00390625
4.73,-3,-0.01171875,0,0.0
4.75,5,0.01953125,0,0.0
4.77,0,0.0,0,0.0
4.79,3,0.01171875,0,0.0
4.8,2,0.0078125,0,0.0
4.82,7,0.02734375,-1,-0.00390625
4.84,10,0.0390625,-1,-0.00390625
4.86,15,0.05859375,1,0.00390625
4.88,-108,-0.421875,-2,-0.0078125
4.9,178,0.6953125,-3,-0.01171875
4.92,-35,-0.13671875,-3,-0.01171875
4.93,-23,-0.08984375,-3,-0.01171875
4.95,-189,-0.73828125,-2,-0.0078125
4.97,9,0.03515625000000001,-2,-0.0078125
4.99,50,0.1953125,0,0.0
5.01,41,0.16015625,0,0.0
5.03,7,0.02734375,-1,-0.00390625
5.04,8,0.03125,0,0.0
5.06,2,0.0078125,0,0.0
5.08,-2,-0.0078125,0,0.0
5.1,-9,-0.03515625000000001,-1,-0.00390625
5.12,-5,-0.01953125,0,0.0
5.14,-1,-0.00390625,0,0.0
5.16,-3,-0.01171875,0,0.0
5.18,0,0.0,0,0.0
5.2,-1,-0.00390625,-1,-0.00390625
5.21,0,0.0,0,0.0
5.23,-2,-0.0078125,0,0.0
5.26,-2,-0.0078125,0,0.0
5.27,-1,-0.00390625,-1,-0.00390625
5.29,3,0.01171875,-1,-0.00390625
5.31,1,0.00390625,0,0.0
5.33,-4,-0.015625,0,0.0
5.35,-1,-0.00390625,0,0.0
5.37,1,0.00390625,0,0.0
5.39,2,0.0078125,0,0.0
5.4,-17,-0.06640625,-5,-0.01953125
5.42,124,0.484375,-3,-0.01171875
5.44,-14,-0.0546875,1,0.00390625
5.46,-27,-0.10546875,-1,-0.00390625
5.48,24,0.09375,-1,-0.00390625
5.5,-36,-0.14062500000000003,-1,-0.00390625
5.52,-19,-0.07421875,0,0.0
5.53,7,0.02734375,0,0.0
5.56,12,0.046875,0,0.0
5.57,7,0.02734375,-1,-0.00390625
5.59,-3,-0.01171875,0,0.0
5.61,2,0.0078125,0,0.0
5.63,-1,-0.00390625,0,0.0
5.65,-3,-0.01171875,0,0.0
5.67,-5,-0.01953125,-1,-0.00390625
5.69,0,0.0,0,0.0
5.71,1,0.00390625,0,0.0
5.72,-2,-0.0078125,-1,-0.00390625
5.74,-2,-0.0078125,-1,-0.00390625
5.76,0,0.0,0,0.0
5.78,1,0.00390625,-1,-0.00390625
5.8,-4,-0.015625,-1,-0.00390625
5.82,-3,-0.01171875,0,0.0
5.84,4,0.015625,-1,-0.00390625
5.86,-1,-0.00390625,-1,-0.00390625
5.87,-5,-0.01953125,0,0.0
5.89,-1,-0.00390625,0,0.0
5.91,2,0.0078125,-1,-0.00390625
5.93,-6,-0.0234375,-1,-0.00390625
5.95,4,0.015625,0,0.0
5.97,3,0.01171875,-2,-0.0078125
5.99,-3,-0.01171875,0,0.0
6.0,-1,-0.00390625,1,0.00390625
6.02,-1,-0.00390625,0,0.0
6.04,-1,-0.00390625,-2,-0.0078125
6.06,-3,-0.01171875,-1,-0.00390625
6.08,1,0.00390625,0,0.0
6.1,0,0.0,-1,-0.00390625
6.12,-4,-0.015625,1,0.00390625
6.14,-4,-0.015625,0,0.0
6.15,-5,-0.01953125,0,0.0
6.17,-1,-0.00390625,0,0.0
6.19,-1,-0.00390625,0,0.0
6.21,-1,-0.00390625,-1,-0.00390625
6.23,-2,-0.0078125,-1,-0.00390625
6.25,0,0.0,0,0.0
6.27,0,0.0,-1,-0.00390625
6.28,-1,-0.00390625,0,0.0
6.3,2,0.0078125,0,0.0
6.32,0,0.0,0,0.0
6.34,-3,-0.01171875,0,0.0
6.36,5,0.01953125,-1,-0.00390625
6.38,1,0.00390625,0,0.0
6.4,-4,-0.015625,0,0.0
6.41,9,0.03515625000000001,0,0.0
6.43,-15,-0.05859375,-1,-0.00390625
6.45,-2,-0.0078125,0,0.0
6.47,2,0.0078125,0,0.0
6.49,3,0.01171875,-1,-0.00390625
6.51,2,0.0078125,-1,-0.00390625
6.53,-5,-0.01953125,-1,-0.00390625
6.55,-3,-0.01171875,0,0.0
6.56,-2,-0.0078125,-1,-0.00390625
6.58,-2,-0.0078125,0,0.0
6.6,-1,-0.00390625,0,0.0
6.62,-1,-0.00390625,0,0.0
6.64,-1,-0.00390625,-1,-0.00390625
6.66,-1,-0.00390625,-1,-0.00390625
6.68,-2,-0.0078125,-1,-0.00390625
6.69,-2,-0.0078125,0,0.0
