time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
0.0,-1,-0.00390625,-1,-0.00390625
0.02,2,0.0078125,-1,-0.00390625
0.04,3,0.01171875,2,0.0078125
0.05,0,0.0,1,0.00390625
0.07,-5,-0.01953125,1,0.00390625
0.09,2,0.0078125,0,0.0
0.11,-78,-0.3046875,1,0.00390625
0.13,76,0.296875,2,0.0078125
0.15,-34,-0.1328125,1,0.00390625
0.17,9,0.03515625000000001,-1,-0.00390625
0.19,-51,-0.19921875000000003,-1,-0.00390625
0.2,-1,-0.00390625,-1,-0.00390625
0.22,23,0.08984375,0,0.0
0.24,4,0.015625,0,0.0
0.26,-3,-0.01171875,0,0.0
0.28,1,0.00390625,0,0.0
0.3,-4,-0.015625,-1,-0.00390625
0.32,0,0.0,-1,-0.00390625
0.33,-6,-0.0234375,-2,-0.0078125
0.35,-2,-0.0078125,0,0.0
0.37,-3,-0.01171875,-1,-0.00390625
0.39,-1,-0.00390625,0,0.0
0.41,-1,-0.00390625,-1,-0.00390625
0.43,0,0.0,0,0.0
0.45,1,0.00390625,0,0.0
0.47,-1,-0.00390625,0,0.0
0.48,-4,-0.015625,-1,-0.00390625
0.5,0,0.0,3,0.01171875
0.52,4,0.015625,-1,-0.00390625
0.54,-1,-0.00390625,0,0.0
0.56,-3,-0.01171875,-2,-0.0078125
0.58,-4,-0.015625,0,0.0
0.6,1,0.00390625,-1,-0.00390625
0.61,-36,-0.14062500000000003,-1,-0.00390625
0.63,36,0.14062500000000003,-1,-0.00390625
0.65,-11,-0.04296875,0,0.0
0.67,13,0.05078125000000001,0,0.0
0.69,-21,-0.08203125,0,0.0
0.71,-20,-0.078125,-1,-0.00390625
0.73,-10,-0.0390625,-1,-0.00390625
0.74,8,0.03125,-1,-0.00390625
0.76,7,0.02734375,-1,-0.00390625
0.78,3,0.01171875,0,0.0
0.8,0,0.0,0,0.0
0.82,-2,-0.0078125,0,0.0
0.84,-1,-0.00390625,0,0.0
0.86,-1,-0.00390625,-1,-0.00390625
0.87,0,0.0,-1,-0.00390625
0.89,-1,-0.00390625,0,0.0
0.91,-2,-0.0078125,0,0.0
0.93,0,0.0,-1,-0.00390625
0.95,-3,-0.01171875,0,0.0
0.97,-2,-0.0078125,-1,-0.00390625
0.99,0,0.0,0,0.0
1.0,-2,-0.0078125,-1,-0.00390625
1.02,-4,-0.015625,0,0.0
1.04,-2,-0.0078125,0,0.0
1.06,-2,-0.0078125,0,0.0
1.08,-1,-0.00390625,0,0.0
1.1,-10,-0.0390625,2,0.0078125
1.12,2,0.0078125,0,0.0
1.13,-4,-0.015625,1,0.00390625
1.15,-2,-0.0078125,0,0.0
1.17,-16,-0.0625,0,0.0
1.19,19,0.07421875,-1,-0.00390625
1.21,16,0.0625,0,0.0
1.23,-9,-0.03515625000000001,-1,-0.00390625
1.25,-5,-0.01953125,-1,-0.00390625
1.26,-5,-0.01953125,0,0.0
1.28,-2,-0.0078125,-1,-0.00390625
1.3,-3,-0.01171875,0,0.0
1.32,-3,-0.01171875,-1,-0.00390625
1.34,1,0.00390625,-1,-0.00390625
1.36,1,0.00390625,-1,-0.00390625
1.38,-1,-0.00390625,-1,-0.00390625
1.39,-4,-0.015625,-1,-0.00390625
1.41,3,0.01171875,-1,-0.00390625
1.43,-1,-0.00390625,0,0.0
1.45,1,0.00390625,-1,-0.00390625
1.47,0,0.0,-1,-0.00390625
1.49,0,0.0,0,0.0
1.51,0,0.0,0,0.0
1.52,-2,-0.0078125,0,0.0
1.54,-3,-0.01171875,0,0.0
1.56,-6,-0.0234375,-1,-0.00390625
1.58,-2,-0.0078125,0,0.0
1.6,2,0.0078125,-1,-0.00390625
1.62,-3,-0.01171875,-1,-0.00390625
1.64,-1,-0.00390625,-1,-0.00390625
1.65,1,0.00390625,0,0.0
1.67,-11,-0.04296875,0,0.0
1.69,44,0.171875,-1,-0.00390625
1.71,-5,-0.01953125,-1,-0.00390625
1.73,-11,-0.04296875,-2,-0.0078125
1.75,-7,-0.02734375,0,0.0
1.77,0,0.0,-1,-0.00390625
1.78,4,0.015625,-1,-0.00390625
1.8,-9,-0.03515625000000001,-1,-0.00390625
1.82,3,0.01171875,0,0.0
1.84,0,0.0,0,0.0
1.86,1,0.00390625,-1,-0.00390625
1.88,-2,-0.0078125,-1,-0.00390625
1.9,-4,-0.015625,-1,-0.00390625
1.91,-1,-0.00390625,0,0.0
1.93,-4,-0.015625,-1,-0.00390625
1.95,1,0.00390625,-1,-0.00390625
1.97,-1,-0.00390625,0,0.0
1.99,-3,-0.01171875,-1,-0.00390625
2.01,-1,-0.00390625,0,0.0
2.03,-1,-0.00390625,-1,-0.00390625
2.05,-1,-0.00390625,0,0.0
2.06,-3,-0.01171875,-1,-0.00390625
2.08,-1,-0.00390625,0,0.0
2.1,0,0.0,0,0.0
2.12,-1,-0.00390625,-1,-0.00390625
2.14,0,0.0,0,0.0
2.16,0,0.0,0,0.0
2.17,-1,-0.00390625,0,0.0
2.19,-1,-0.00390625,0,0.0
2.21,2,0.0078125,-1,-0.00390625
2.23,-38,-0.1484375,12,0.046875
2.25,195,0.76171875,24,0.09375
2.27,0,0.0,14,0.0546875
2.29,-64,-0.25,8,0.03125
