time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
0.0,-2,-0.0078125,0,0.0
0.02,-2,-0.0078125,0,0.0
0.04,-4,-0.015625,-1,-0.00390625
0.05,-3,-0.01171875,0,0.0
0.07,0,0.0,0,0.0
0.09,0,0.0,0,0.0
0.11,3,0.01171875,0,0.0
0.13,-4,-0.015625,-1,-0.00390625
0.15,-7,-0.02734375,0,0.0
0.17,3,0.01171875,-1,-0.00390625
0.19,2,0.0078125,0,0.0
0.21,3,0.01171875,-1,-0.00390625
0.23,-4,-0.015625,-1,-0.00390625
0.24,-2,-0.0078125,-1,-0.00390625
0.26,-1,-0.00390625,-1,-0.00390625
0.28,1,0.00390625,-1,-0.00390625
0.3,-6,-0.0234375,0,0.0
0.32,0,0.0,0,0.0
0.34,-2,-0.0078125,0,0.0
0.36,-3,-0.01171875,0,0.0
0.37,-2,-0.0078125,0,0.0
0.39,-3,-0.01171875,0,0.0
0.41,0,0.0,0,0.0
0.43,1,0.00390625,0,0.0
0.45,-2,-0.0078125,-1,-0.00390625
0.47,-1,-0.00390625,-1,-0.00390625
0.49,0,0.0,-1,-0.00390625
0.51,0,0.0,0,0.0
0.52,-1,-0.00390625,0,0.0
0.54,-1,-0.00390625,0,0.0
0.56,-6,-0.0234375,0,0.0
0.58,1,0.00390625,0,0.0
0.6,-6,-0.0234375,0,0.0
0.62,6,0.0234375,1,0.00390625
0.64,10,0.0390625,1,0.00390625
0.66,-12,-0.046875,1,0.00390625
0.68,-3,-0.01171875,-1,-0.00390625
0.69,-1,-0.00390625,-2,-0.0078125
0.71,8,0.03125,0,0.0
0.73,-3,-0.01171875,-1,-0.00390625
0.75,-8,-0.03125,0,0.0
0.77,-3,-0.01171875,-1,-0.00390625
0.79,-3,-0.01171875,0,0.0
0.81,-3,-0.01171875,0,0.0
0.83,-2,-0.0078125,0,0.0
0.85,-1,-0.00390625,-1,-0.00390625
0.86,-1,-0.00390625,-1,-0.00390625
0.88,-1,-0.00390625,0,0.0
0.9,-1,-0.00390625,0,0.0
0.92,0,0.0,0,0.0
0.94,-1,-0.00390625,0,0.0
0.96,-2,-0.0078125,-1,-0.00390625
0.98,-2,-0.0078125,-1,-0.00390625
0.99,-1,-0.00390625,0,0.0
1.01,0,0.0,0,0.0
1.03,-1,-0.00390625,0,0.0
1.05,0,0.0,0,0.0
1.07,1,0.00390625,0,0.0
1.09,-3,-0.01171875,0,0.0
1.11,-85,-0.33203125,-1,-0.00390625
1.13,45,0.17578125,-2,-0.0078125
1.15,-4,-0.015625,-1,-0.00390625
1.16,-1,-0.00390625,-1,-0.00390625
1.18,0,0.0,-1,-0.00390625
1.2,-34,-0.1328125,-1,-0.00390625
1.22,13,0.05078125000000001,0,0.0
1.24,10,0.0390625,0,0.0
1.26,0,0.0,0,0.0
1.28,-3,-0.01171875,0,0.0
1.29,-6,-0.0234375,0,0.0
1.31,1,0.00390625,-1,-0.00390625
1.33,-5,-0.01953125,0,0.0
1.35,-6,-0.0234375,0,0.0
1.37,-6,-0.0234375,0,0.0
1.39,1,0.00390625,0,0.0
1.41,-4,-0.015625,0,0.0
1.43,0,0.0,0,0.0
1.44,0,0.0,0,0.0
1.46,0,0.0,0,0.0
1.48,0,0.0,-1,-0.00390625
1.5,-1,-0.00390625,-1,-0.00390625
1.52,0,0.0,0,0.0
1.54,2,0.0078125,-1,-0.00390625
1.56,-2,-0.0078125,-2,-0.0078125
1.58,-4,-0.015625,0,0.0
1.6,0,0.0,0,0.0
1.61,4,0.015625,0,0.0
1.63,3,0.01171875,4,0.015625
1.65,-58,-0.2265625,-7,-0.02734375
1.67,410,1.6015625000000002,-12,-0.046875
1.69,-24,-0.09375,-11,-0.04296875
1.71,-138,-0.5390625,-6,-0.0234375
1.73,104,0.40625000000000006,-4,-0.015625
1.75,-62,-0.2421875,-2,-0.0078125
1.76,-54,-0.2109375,-3,-0.01171875
1.78,9,0.03515625000000001,-1,-0.00390625
1.8,49,0.19140625,-1,-0.00390625
1.82,35,0.13671875,-1,-0.00390625
1.84,17,0.06640625,0,0.0
1.86,-1,-0.00390625,0,0.0
1.88,-13,-0.05078125000000001,-1,-0.00390625
1.9,-5,-0.01953125,0,0.0
1.91,-9,-0.03515625000000001,0,0.0
1.93,-7,-0.02734375,-1,-0.00390625
1.95,1,0.00390625,0,0.0
1.97,-7,-0.02734375,-1,-0.00390625
1.99,-6,-0.0234375,0,0.0
2.01,1,0.00390625,0,0.0
2.03,0,0.0,0,0.0
2.05,1,0.00390625,0,0.0
2.06,2,0.0078125,0,0.0
2.08,1,0.00390625,0,0.0
2.1,4,0.015625,0,0.0
2.12,0,0.0,0,0.0
2.14,0,0.0,0,0.0
2.16,-6,-0.0234375,2,0.0078125
2.18,-5,-0.01953125,1,0.00390625
2.19,0,0.0,0,0.0
2.21,-55,-0.21484375,-3,-0.01171875
2.23,27,0.10546875,-1,-0.00390625
2.25,1,0.00390625,-2,-0.0078125
2.27,19,0.07421875,0,0.0
2.29,-27,-0.10546875,-3,-0.01171875
2.31,-25,-0.09765625,1,0.00390625
2.33,-41,-0.16015625,-8,-0.03125
2.34,-23,-0.08984375,-2,-0.0078125
2.36,20,0.078125,3,0.01171875
2.38,25,0.09765625,1,0.00390625
2.4,8,0.03125,1,0.00390625
2.42,3,0.01171875,0,0.0
2.44,-2,-0.0078125,0,0.0
2.46,-2,-0.0078125,-1,-0.00390625
2.47,1,0.00390625,0,0.0
2.49,0,0.0,0,0.0
2.51,-4,-0.015625,0,0.0
2.53,-4,-0.015625,0,0.0
2.55,-4,-0.015625,0,0.0
2.57,-3,-0.01171875,0,0.0
2.59,-1,-0.00390625,-1,-0.00390625
2.61,0,0.0,-1,-0.00390625
2.63,-1,-0.00390625,0,0.0
2.64,0,0.0,-1,-0.00390625
2.66,1,0.00390625,0,0.0
2.68,-3,-0.01171875,-1,-0.00390625
2.7,1,0.00390625,0,0.0
2.72,1,0.00390625,0,0.0
2.74,0,0.0,-1,-0.00390625
2.76,0,0.0,0,0.0
2.77,-6,-0.0234375,1,0.00390625
2.79,-8,-0.03125,0,0.0
2.81,2,0.0078125,-1,-0.00390625
2.83,-8,-0.03125,0,0.0
2.85,-1,-0.00390625,1,0.00390625
2.87,18,0.07031250000000001,0,0.0
2.89,0,0.0,0,0.0
2.91,-9,-0.03515625000000001,-1,-0.00390625
2.93,-10,-0.0390625,0,0.0
2.95,-6,-0.0234375,0,0.0
2.96,1,0.00390625,-1,-0.00390625
2.98,0,0.0,-1,-0.00390625
3.0,0,0.0,-1,-0.00390625
3.02,2,0.0078125,-1,-0.00390625
3.04,2,0.0078125,-1,-0.00390625
3.06,1,0.00390625,-1,-0.00390625
3.08,0,0.0,-1,-0.00390625
3.09,-4,-0.015625,0,0.0
3.11,-4,-0.015625,0,0.0
3.13,-1,-0.00390625,0,0.0
3.15,-1,-0.00390625,-1,-0.00390625
3.17,-1,-0.00390625,-1,-0.00390625
3.19,0,0.0,-1,-0.00390625
3.21,-4,-0.015625,-1,-0.00390625
3.22,-2,-0.0078125,-1,-0.00390625
3.24,-2,-0.0078125,0,0.0
3.26,-1,-0.00390625,0,0.0
3.28,-1,-0.00390625,-1,-0.00390625
3.3,1,0.00390625,-1,-0.00390625
3.32,-1,-0.00390625,0,0.0
3.34,1,0.00390625,0,0.0
3.36,-2,-0.0078125,-1,-0.00390625
3.37,-10,-0.0390625,-1,-0.00390625
3.39,15,0.05859375,0,0.0
3.41,3,0.01171875,0,0.0
3.43,-7,-0.02734375,-1,-0.00390625
3.45,-5,-0.01953125,-1,-0.00390625
3.47,-3,-0.01171875,-1,-0.00390625
3.48,-6,-0.0234375,0,0.0
3.51,2,0.0078125,0,0.0
3.53,-1,-0.00390625,-1,-0.00390625
3.54,0,0.0,-1,-0.00390625
3.56,0,0.0,-1,-0.00390625
3.58,-1,-0.00390625,-1,-0.00390625
3.6,-5,-0.01953125,-1,-0.00390625
3.62,4,0.015625,0,0.0
3.64,4,0.015625,-1,-0.00390625
3.66,-3,-0.01171875,-1,-0.00390625
3.68,-1,-0.00390625,0,0.0
3.69,-1,-0.00390625,-1,-0.00390625
3.71,-4,-0.015625,0,0.0
3.73,-2,-0.0078125,-1,-0.00390625
3.75,0,0.0,0,0.0
3.77,0,0.0,0,0.0
3.79,-2,-0.0078125,-1,-0.00390625
3.81,-1,-0.00390625,0,0.0
3.83,-1,-0.00390625,0,0.0
3.84,-1,-0.00390625,-1,-0.00390625
3.86,-1,-0.00390625,0,0.0
3.88,-3,-0.01171875,-1,-0.00390625
3.9,-2,-0.0078125,0,0.0
3.92,1,0.00390625,-1,-0.00390625
3.94,0,0.0,0,0.0
3.96,0,0.0,0,0.0
