time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
2.74,137,0.53515625,-18,-0.07031250000000001
2.75,96,0.375,-11,-0.04296875
2.77,4,0.015625,-5,-0.01953125
2.79,-21,-0.08203125,-2,-0.0078125
2.81,-53,-0.20703125,-1,-0.00390625
2.83,-35,-0.13671875,-2,-0.0078125
2.85,-22,-0.0859375,0,0.0
2.87,-9,-0.03515625000000001,0,0.0
2.89,-49,-0.19140625,3,0.01171875
2.9,-27,-0.10546875,1,0.00390625
2.92,36,0.14062500000000003,1,0.00390625
2.94,34,0.1328125,1,0.00390625
2.96,14,0.0546875,1,0.00390625
2.98,7,0.02734375,26,0.10156250000000001
3.0,-29,-0.11328125,-58,-0.2265625
3.02,-8,-0.03125,77,0.30078125
3.03,-71,-0.27734375000000006,10,0.0390625
3.05,67,0.26171875,8,0.03125
3.07,-8,-0.03125,0,0.0
3.09,194,0.7578125,14,0.0546875
3.11,54,0.2109375,8,0.03125
3.13,-46,-0.1796875,5,0.01953125
3.15,-43,-0.16796875,3,0.01171875
3.16,-29,-0.11328125,0,0.0
3.18,-24,-0.09375,-3,-0.01171875
3.2,-12,-0.046875,0,0.0
3.22,-74,-0.2890625,-17,-0.06640625
3.24,-48,-0.1875,-26,-0.10156250000000001
3.26,44,0.171875,-13,-0.05078125000000001
3.28,39,0.15234375,-7,-0.02734375
3.29,13,0.05078125000000001,-5,-0.01953125
3.31,4,0.015625,-3,-0.01171875
3.33,3,0.01171875,-2,-0.0078125
3.35,-4,-0.015625,-14,-0.0546875
3.37,203,0.79296875,89,0.34765625
3.39,-25,-0.09765625,44,0.171875
3.41,-145,-0.56640625,25,0.09765625
3.42,-56,-0.21875,7,0.02734375
3.44,497,1.94140625,-10,-0.0390625
3.46,4,0.015625,-13,-0.05078125000000001
3.48,58,0.2265625,-8,-0.03125
3.5,20,0.078125,-3,-0.01171875
3.52,-54,-0.2109375,-2,-0.0078125
3.54,-93,-0.36328125,-3,-0.01171875
3.55,-79,-0.30859375,-3,-0.01171875
3.57,-51,-0.19921875000000003,0,0.0
3.59,-20,-0.078125,-1,-0.00390625
