V_adc_value,V_real_value,H_adc_value,H_real_value
-120,-0.46875,15,0.05859375
41,0.16015625,1,0.00390625
-2,-0.0078125,-3,-0.01171875
21,0.08203125,-2,-0.0078125
59,0.23046875000000003,0,0.0
39,0.15234375,1,0.00390625
-31,-0.12109375,0,0.0
-53,-0.20703125,1,0.00390625
-46,-0.1796875,0,0.0
-14,-0.0546875,0,0.0
3,0.01171875,0,0.0
12,0.046875,0,0.0
13,0.05078125000000001,1,0.00390625
8,0.03125,1,0.00390625
2,0.0078125,0,0.0
0,0.0,0,0.0
-1,-0.00390625,0,0.0
-1,-0.00390625,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,0,0.0
0,0.0,0,0.0
-132,-0.515625,-19,-0.07421875
-14,-0.0546875,-42,-0.1640625
-8,-0.03125,15,0.05859375
-19,-0.07421875,10,0.0390625
-5,-0.01953125,-4,-0.015625
29,0.11328125,-2,-0.0078125
22,0.0859375,2,0.0078125
-2,-0.0078125,1,0.00390625
-7,-0.02734375,0,0.0
-11,-0.04296875,1,0.00390625
-16,-0.0625,0,0.0
-14,-0.0546875,1,0.00390625
-12,-0.046875,0,0.0
-3,-0.01171875,1,0.00390625
2,0.0078125,0,0.0
8,0.03125,0,0.0
4,0.015625,1,0.00390625
-1,-0.00390625,0,0.0
0,0.0,0,0.0
-1,-0.00390625,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,1,0.00390625
-1,-0.00390625,1,0.00390625
1,0.00390625,0,0.0
-1,-0.00390625,1,0.00390625
-91,-0.35546875,52,0.20312500000000003
-38,-0.1484375,37,0.14453125
-59,-0.23046875000000003,-15,-0.05859375
31,0.12109375,7,0.02734375
14,0.0546875,7,0.02734375
40,0.15625,-2,-0.0078125
16,0.0625,-2,-0.0078125
-5,-0.01953125,1,0.00390625
-19,-0.07421875,1,0.00390625
-31,-0.12109375,0,0.0
-10,-0.0390625,0,0.0
-21,-0.08203125,1,0.00390625
3,0.01171875,0,0.0
13,0.05078125000000001,2,0.0078125
8,0.03125,1,0.00390625
2,0.0078125,0,0.0
-1,-0.00390625,0,0.0
0,0.0,0,0.0
-2,-0.0078125,1,0.00390625
-3,-0.01171875,0,0.0
-1,-0.00390625,1,0.00390625
-1,-0.00390625,0,0.0
0,0.0,1,0.00390625
-1,-0.00390625,0,0.0
-23,-0.08984375,4,0.015625
176,0.6875,39,0.15234375
-9,-0.03515625000000001,4,0.015625
33,0.12890625,-9,-0.03515625000000001
-5,-0.01953125,4,0.015625
24,0.09375,5,0.01953125
11,0.04296875,-1,-0.00390625
1,0.00390625,-2,-0.0078125
-6,-0.0234375,0,0.0
-14,-0.0546875,0,0.0
-22,-0.0859375,1,0.00390625
-12,-0.046875,0,0.0
-12,-0.046875,0,0.0
2,0.0078125,2,0.0078125
10,0.0390625,1,0.00390625
5,0.01953125,0,0.0
2,0.0078125,1,0.00390625
0,0.0,1,0.00390625
-1,-0.00390625,0,0.0
-1,-0.00390625,1,0.00390625
0,0.0,0,0.0
0,0.0,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,1,0.00390625
-5,-0.01953125,11,0.04296875
-8,-0.03125,-12,-0.046875
-31,-0.12109375,5,0.01953125
4,0.015625,7,0.02734375
-15,-0.05859375,-1,-0.00390625
32,0.125,-3,-0.01171875
23,0.08984375,0,0.0
5,0.01953125,1,0.00390625
-7,-0.02734375,0,0.0
-13,-0.05078125000000001,0,0.0
-26,-0.10156250000000001,0,0.0
-14,-0.0546875,1,0.00390625
-17,-0.06640625,0,0.0
4,0.015625,0,0.0
6,0.0234375,1,0.00390625
7,0.02734375,1,0.00390625
4,0.015625,0,0.0
0,0.0,1,0.00390625
-1,-0.00390625,0,0.0
0,0.0,0,0.0
-1,-0.00390625,0,0.0
0,0.0,0,0.0
-2,-0.0078125,1,0.00390625
-1,-0.00390625,0,0.0
0,0.0,1,0.00390625
-1,-0.00390625,7,0.02734375
1,0.00390625,-1,-0.00390625
-41,-0.16015625,-9,-0.03515625000000001
-17,-0.06640625,-20,-0.078125
24,0.09375,2,0.0078125
10,0.0390625,8,0.03125
32,0.125,0,0.0
17,0.06640625,-2,-0.0078125
-4,-0.015625,1,0.00390625
-16,-0.0625,0,0.0
-27,-0.10546875,0,0.0
-22,-0.0859375,0,0.0
-15,-0.05859375,0,0.0
-1,-0.00390625,-1,-0.00390625
14,0.0546875,0,0.0
8,0.03125,0,0.0
2,0.0078125,1,0.00390625
0,0.0,0,0.0
0,0.0,1,0.00390625
0,0.0,1,0.00390625
0,0.0,0,0.0
-1,-0.00390625,0,0.0
0,0.0,1,0.00390625
-1,-0.00390625,0,0.0
-2,-0.0078125,1,0.00390625
-1,-0.00390625,42,0.1640625
233,0.91015625,-53,-0.20703125
-36,-0.14062500000000003,29,0.11328125
25,0.09765625,-8,-0.03125
-6,-0.0234375,-6,-0.0234375
21,0.08203125,4,0.015625
10,0.0390625,2,0.0078125
17,0.06640625,-1,-0.00390625
2,0.0078125,-1,-0.00390625
-14,-0.0546875,0,0.0
-27,-0.10546875,1,0.00390625
-28,-0.109375,1,0.00390625
-34,-0.1328125,3,0.01171875
16,0.0625,4,0.015625
17,0.06640625,-1,-0.00390625
6,0.0234375,-1,-0.00390625
3,0.01171875,0,0.0
1,0.00390625,1,0.00390625
-2,-0.0078125,0,0.0
-3,-0.01171875,0,0.0
-1,-0.00390625,0,0.0
-1,-0.00390625,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,1,0.00390625
-2,-0.0078125,58,0.2265625
129,0.50390625,-106,-0.4140625
-51,-0.19921875000000003,-9,-0.03515625000000001
137,0.53515625,43,0.16796875
-5,-0.01953125,9,0.03515625000000001
13,0.05078125000000001,-12,-0.046875
16,0.0625,-1,-0.00390625
25,0.09765625,3,0.01171875
18,0.07031250000000001,1,0.00390625
-35,-0.13671875,0,0.0
-68,-0.265625,1,0.00390625
-51,-0.19921875000000003,-1,-0.00390625
-33,-0.12890625,4,0.015625
21,0.08203125,-1,-0.00390625
16,0.0625,-1,-0.00390625
18,0.07031250000000001,0,0.0
10,0.0390625,1,0.00390625
4,0.015625,0,0.0
0,0.0,1,0.00390625
-3,-0.01171875,0,0.0
0,0.0,0,0.0
0,0.0,1,0.00390625
-2,-0.0078125,0,0.0
-2,-0.0078125,1,0.00390625
0,0.0,1,0.00390625
-238,-0.9296875000000001,-69,-0.26953125
-80,-0.3125,-63,-0.24609375
33,0.12890625,-9,-0.03515625000000001
22,0.0859375,14,0.0546875
11,0.04296875,7,0.02734375
65,0.25390625,-4,-0.015625
9,0.03515625000000001,0,0.0
-26,-0.10156250000000001,0,0.0
-33,-0.12890625,2,0.0078125
-41,-0.16015625,0,0.0
-21,-0.08203125,0,0.0
-15,-0.05859375,-1,-0.00390625
-3,-0.01171875,0,0.0
16,0.0625,-1,-0.00390625
11,0.04296875,1,0.00390625
7,0.02734375,0,0.0
2,0.0078125,1,0.00390625
-2,-0.0078125,0,0.0
-1,-0.00390625,1,0.00390625
-1,-0.00390625,0,0.0
-3,-0.01171875,1,0.00390625
-1,-0.00390625,0,0.0
1,0.00390625,1,0.00390625
-38,-0.1484375,-49,-0.19140625
69,0.26953125,-12,-0.046875
-5,-0.01953125,-17,-0.06640625
12,0.046875,9,0.03515625000000001
-13,-0.05078125000000001,10,0.0390625
43,0.16796875,-4,-0.015625
28,0.109375,-2,-0.0078125
-4,-0.015625,1,0.00390625
-20,-0.078125,1,0.00390625
-22,-0.0859375,0,0.0
-20,-0.078125,1,0.00390625
-14,-0.0546875,0,0.0
-1,-0.00390625,1,0.00390625
-5,-0.01953125,-1,-0.00390625
3,0.01171875,2,0.0078125
8,0.03125,1,0.00390625
3,0.01171875,-1,-0.00390625
-1,-0.00390625,0,0.0
-3,-0.01171875,2,0.0078125
-1,-0.00390625,0,0.0
0,0.0,0,0.0
-2,-0.0078125,0,0.0
-1,-0.00390625,1,0.00390625
-60,-0.234375,-25,-0.09765625
-55,-0.21484375,-12,-0.046875
-21,-0.08203125,18,0.07031250000000001
-2,-0.0078125,0,0.0
15,0.05859375,-2,-0.0078125
12,0.046875,4,0.015625
7,0.02734375,2,0.0078125
2,0.0078125,0,0.0
-9,-0.03515625000000001,0,0.0
-12,-0.046875,1,0.00390625
-14,-0.0546875,0,0.0
-6,-0.0234375,1,0.00390625
-3,-0.01171875,1,0.00390625
0,0.0,1,0.00390625
5,0.01953125,-1,-0.00390625
3,0.01171875,0,0.0
1,0.00390625,1,0.00390625
0,0.0,0,0.0
-2,-0.0078125,0,0.0
0,0.0,0,0.0
1,0.00390625,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,1,0.00390625
-1,-0.00390625,-23,-0.08984375
115,0.44921875,39,0.15234375
16,0.0625,21,0.08203125
6,0.0234375,-5,-0.01953125
14,0.0546875,-6,-0.0234375
21,0.08203125,2,0.0078125
2,0.0078125,2,0.0078125
-3,-0.01171875,-1,-0.00390625
-6,-0.0234375,0,0.0
-10,-0.0390625,2,0.0078125
-13,-0.05078125000000001,0,0.0
-9,-0.03515625000000001,0,0.0
1,0.00390625,1,0.00390625
1,0.00390625,0,0.0
1,0.00390625,2,0.0078125
3,0.01171875,0,0.0
3,0.01171875,0,0.0
1,0.00390625,0,0.0
-2,-0.0078125,1,0.00390625
-2,-0.0078125,0,0.0
-1,-0.00390625,0,0.0
-1,-0.00390625,0,0.0
-1,-0.00390625,0,0.0
-16,-0.0625,-21,-0.08203125
-40,-0.15625,21,0.08203125
-21,-0.08203125,10,0.0390625
8,0.03125,-1,-0.00390625
18,0.07031250000000001,-3,-0.01171875
8,0.03125,1,0.00390625
6,0.0234375,0,0.0
1,0.00390625,-1,-0.00390625
-8,-0.03125,1,0.00390625
-5,-0.01953125,0,0.0
-5,-0.01953125,-1,-0.00390625
-5,-0.01953125,0,0.0
-1,-0.00390625,0,0.0
0,0.0,-1,-0.00390625
-8,-0.03125,0,0.0
-5,-0.01953125,2,0.0078125
4,0.015625,1,0.00390625
2,0.0078125,-1,-0.00390625
-1,-0.00390625,0,0.0
-2,-0.0078125,1,0.00390625
-1,-0.00390625,0,0.0
0,0.0,0,0.0
-1,-0.00390625,0,0.0
-4,-0.015625,-1,-0.00390625
-14,-0.0546875,-5,-0.01953125
-20,-0.078125,8,0.03125
-9,-0.03515625000000001,5,0.01953125
9,0.03515625000000001,-1,-0.00390625
20,0.078125,-3,-0.01171875
6,0.0234375,0,0.0
-8,-0.03125,1,0.00390625
-5,-0.01953125,1,0.00390625
-4,-0.015625,1,0.00390625
-8,-0.03125,0,0.0
-5,-0.01953125,0,0.0
-6,-0.0234375,1,0.00390625
4,0.015625,-1,-0.00390625
5,0.01953125,1,0.00390625
1,0.00390625,0,0.0
0,0.0,0,0.0
0,0.0,1,0.00390625
-1,-0.00390625,0,0.0
-3,-0.01171875,0,0.0
0,0.0,0,0.0
-1,-0.00390625,0,0.0
-1,-0.00390625,1,0.00390625
-2,-0.0078125,1,0.00390625
-6,-0.0234375,5,0.01953125
43,0.16796875,51,0.19921875000000003
-16,-0.0625,3,0.01171875
8,0.03125,-11,-0.04296875
-3,-0.01171875,-2,-0.0078125
1,0.00390625,3,0.01171875
5,0.01953125,1,0.00390625
0,0.0,-1,-0.00390625
2,0.0078125,2,0.0078125
-4,-0.015625,0,0.0
-7,-0.02734375,0,0.0
-10,-0.0390625,1,0.00390625
-5,-0.01953125,1,0.00390625
-3,-0.01171875,0,0.0
1,0.00390625,1,0.00390625
2,0.0078125,0,0.0
2,0.0078125,1,0.00390625
1,0.00390625,1,0.00390625
0,0.0,0,0.0
-2,-0.0078125,0,0.0
1,0.00390625,1,0.00390625
0,0.0,1,0.00390625
-2,-0.0078125,1,0.00390625
-1,-0.00390625,0,0.0
0,0.0,26,0.10156250000000001
55,0.21484375,-9,-0.03515625000000001
10,0.0390625,1,0.00390625
21,0.08203125,4,0.015625
1,0.00390625,0,0.0
8,0.03125,0,0.0
0,0.0,0,0.0
-2,-0.0078125,0,0.0
-5,-0.01953125,1,0.00390625
-8,-0.03125,1,0.00390625
-6,-0.0234375,1,0.00390625
-6,-0.0234375,-3,-0.01171875
-2,-0.0078125,0,0.0
1,0.00390625,1,0.00390625
0,0.0,0,0.0
1,0.00390625,0,0.0
0,0.0,0,0.0
0,0.0,2,0.0078125
-2,-0.0078125,0,0.0
-2,-0.0078125,0,0.0
-1,-0.00390625,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,7,0.02734375
6,0.0234375,29,0.11328125
58,0.2265625,-18,-0.07031250000000001
9,0.03515625000000001,-5,-0.01953125
-10,-0.0390625,8,0.03125
26,0.10156250000000001,3,0.01171875
9,0.03515625000000001,-1,-0.00390625
-12,-0.046875,-1,-0.00390625
-6,-0.0234375,1,0.00390625
-1,-0.00390625,1,0.00390625
-3,-0.01171875,0,0.0
-4,-0.015625,1,0.00390625
-5,-0.01953125,-1,-0.00390625
0,0.0,2,0.0078125
3,0.01171875,1,0.00390625
1,0.00390625,0,0.0
0,0.0,1,0.00390625
1,0.00390625,1,0.00390625
0,0.0,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,1,0.00390625
0,0.0,1,0.00390625
0,0.0,1,0.00390625
-3,-0.01171875,15,0.05859375
-49,-0.19140625,-85,-0.33203125
11,0.04296875,41,0.16015625
-2,-0.0078125,19,0.07421875
-1,-0.00390625,-10,-0.0390625
1,0.00390625,-6,-0.0234375
22,0.0859375,3,0.01171875
4,0.015625,2,0.0078125
-8,-0.03125,-1,-0.00390625
-11,-0.04296875,-1,-0.00390625
-11,-0.04296875,0,0.0
-7,-0.02734375,0,0.0
0,0.0,-1,-0.00390625
-1,-0.00390625,1,0.00390625
2,0.0078125,1,0.00390625
2,0.0078125,1,0.00390625
-1,-0.00390625,0,0.0
0,0.0,1,0.00390625
0,0.0,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,0,0.0
0,0.0,0,0.0
-1,-0.00390625,1,0.00390625
-1,-0.00390625,0,0.0
-79,-0.30859375,-56,-0.21875
-21,-0.08203125,-11,-0.04296875
6,0.0234375,30,0.1171875
2,0.0078125,8,0.03125
3,0.01171875,-5,-0.01953125
20,0.078125,1,0.00390625
15,0.05859375,3,0.01171875
2,0.0078125,1,0.00390625
-8,-0.03125,-1,-0.00390625
-12,-0.046875,-1,-0.00390625
-13,-0.05078125000000001,0,0.0
-7,-0.02734375,1,0.00390625
-4,-0.015625,0,0.0
3,0.01171875,1,0.00390625
5,0.01953125,0,0.0
0,0.0,0,0.0
-1,-0.00390625,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,0,0.0
-2,-0.0078125,0,0.0
-3,-0.01171875,0,0.0
-1,-0.00390625,0,0.0
-1,-0.00390625,0,0.0
-3,-0.01171875,10,0.0390625
-49,-0.19140625,-36,-0.14062500000000003
-6,-0.0234375,1,0.00390625
-11,-0.04296875,10,0.0390625
-8,-0.03125,-3,-0.01171875
14,0.0546875,-3,-0.01171875
13,0.05078125000000001,3,0.01171875
8,0.03125,2,0.0078125
-2,-0.0078125,0,0.0
-7,-0.02734375,-1,-0.00390625
-13,-0.05078125000000001,0,0.0
-8,-0.03125,1,0.00390625
-7,-0.02734375,0,0.0
-4,-0.015625,1,0.00390625
3,0.01171875,4,0.015625
6,0.0234375,2,0.0078125
0,0.0,-2,-0.0078125
1,0.00390625,1,0.00390625
0,0.0,1,0.00390625
-1,-0.00390625,1,0.00390625
-3,-0.01171875,1,0.00390625
-1,-0.00390625,1,0.00390625
-2,-0.0078125,0,0.0
0,0.0,-4,-0.015625
-43,-0.16796875,1,0.00390625
-26,-0.10156250000000001,-1,-0.00390625
-18,-0.07031250000000001,1,0.00390625
-4,-0.015625,0,0.0
4,0.015625,-1,-0.00390625
15,0.05859375,0,0.0
9,0.03515625000000001,1,0.00390625
-5,-0.01953125,1,0.00390625
-13,-0.05078125000000001,0,0.0
-12,-0.046875,0,0.0
-4,-0.015625,0,0.0
-13,-0.05078125000000001,-1,-0.00390625
2,0.0078125,0,0.0
7,0.02734375,1,0.00390625
3,0.01171875,1,0.00390625
-1,-0.00390625,0,0.0
-2,-0.0078125,1,0.00390625
0,0.0,1,0.00390625
-1,-0.00390625,2,0.0078125
-1,-0.00390625,1,0.00390625
0,0.0,2,0.0078125
1,0.00390625,0,0.0
-2,-0.0078125,2,0.0078125
-57,-0.22265625,-6,-0.0234375
-7,-0.02734375,-12,-0.046875
-13,-0.05078125000000001,-1,-0.00390625
-5,-0.01953125,2,0.0078125
14,0.0546875,2,0.0078125
10,0.0390625,1,0.00390625
8,0.03125,0,0.0
-1,-0.00390625,1,0.00390625
-8,-0.03125,1,0.00390625
-14,-0.0546875,0,0.0
-6,-0.0234375,0,0.0
-9,-0.03515625000000001,0,0.0
0,0.0,0,0.0
7,0.02734375,0,0.0
3,0.01171875,0,0.0
-1,-0.00390625,0,0.0
-3,-0.01171875,0,0.0
-1,-0.00390625,0,0.0
0,0.0,0,0.0
-3,-0.01171875,1,0.00390625
-2,-0.0078125,0,0.0
0,0.0,0,0.0
-1,-0.00390625,-4,-0.015625
-31,-0.12109375,18,0.07031250000000001
-7,-0.02734375,-5,-0.01953125
0,0.0,-7,-0.02734375
-3,-0.01171875,0,0.0
-1,-0.00390625,2,0.0078125
8,0.03125,1,0.00390625
5,0.01953125,0,0.0
0,0.0,0,0.0
-4,-0.015625,1,0.00390625
-8,-0.03125,1,0.00390625
-7,-0.02734375,1,0.00390625
-3,-0.01171875,0,0.0
-1,-0.00390625,1,0.00390625
0,0.0,1,0.00390625
3,0.01171875,1,0.00390625
0,0.0,1,0.00390625
0,0.0,1,0.00390625
-2,-0.0078125,0,0.0
-1,-0.00390625,1,0.00390625
-1,-0.00390625,0,0.0
-1,-0.00390625,1,0.00390625
-1,-0.00390625,1,0.00390625
-2,-0.0078125,1,0.00390625
-2,-0.0078125,10,0.0390625
-10,-0.0390625,25,0.09765625
-3,-0.01171875,-24,-0.09375
9,0.03515625000000001,-10,-0.0390625
-4,-0.015625,8,0.03125
10,0.0390625,6,0.0234375
12,0.046875,0,0.0
6,0.0234375,-2,-0.0078125
-3,-0.01171875,1,0.00390625
-6,-0.0234375,1,0.00390625
-5,-0.01953125,0,0.0
-8,-0.03125,1,0.00390625
-4,-0.015625,1,0.00390625
-3,-0.01171875,1,0.00390625
0,0.0,1,0.00390625
3,0.01171875,0,0.0
1,0.00390625,0,0.0
-1,-0.00390625,1,0.00390625
1,0.00390625,0,0.0
-1,-0.00390625,0,0.0
-1,-0.00390625,1,0.00390625
-2,-0.0078125,0,0.0
0,0.0,0,0.0
-3,-0.01171875,-6,-0.0234375
45,0.17578125,-18,-0.07031250000000001
-20,-0.078125,10,0.0390625
22,0.0859375,5,0.01953125
-8,-0.03125,0,0.0
3,0.01171875,-1,-0.00390625
11,0.04296875,0,0.0
9,0.03515625000000001,0,0.0
-3,-0.01171875,0,0.0
-6,-0.0234375,0,0.0
-10,-0.0390625,0,0.0
-10,-0.0390625,1,0.00390625
-3,-0.01171875,0,0.0
-3,-0.01171875,0,0.0
0,0.0,1,0.00390625
3,0.01171875,1,0.00390625
3,0.01171875,0,0.0
0,0.0,0,0.0
-1,-0.00390625,1,0.00390625
0,0.0,0,0.0
-1,-0.00390625,1,0.00390625
-3,-0.01171875,0,0.0
0,0.0,0,0.0
0,0.0,2,0.0078125
-58,-0.2265625,-30,-0.1171875
-39,-0.15234375,6,0.0234375
-20,-0.078125,4,0.015625
4,0.015625,-1,-0.00390625
0,0.0,-1,-0.00390625
16,0.0625,2,0.0078125
15,0.05859375,2,0.0078125
3,0.01171875,0,0.0
-6,-0.0234375,0,0.0
-13,-0.05078125000000001,0,0.0
-13,-0.05078125000000001,0,0.0
-6,-0.0234375,0,0.0
-3,-0.01171875,1,0.00390625
1,0.00390625,1,0.00390625
5,0.01953125,0,0.0
2,0.0078125,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,0,0.0
-1,-0.00390625,1,0.00390625
-1,-0.00390625,1,0.00390625
-1,-0.00390625,1,0.00390625
-2,-0.0078125,0,0.0
-1,-0.00390625,1,0.00390625
-2,-0.0078125,11,0.04296875
13,0.05078125000000001,1,0.00390625
-45,-0.17578125,-6,-0.0234375
9,0.03515625000000001,-1,-0.00390625
-11,-0.04296875,3,0.01171875
9,0.03515625000000001,0,0.0
15,0.05859375,0,0.0
9,0.03515625000000001,1,0.00390625
-8,-0.03125,1,0.00390625
-17,-0.06640625,1,0.00390625
-17,-0.06640625,0,0.0
-5,-0.01953125,0,0.0
-4,-0.015625,0,0.0
1,0.00390625,1,0.00390625
5,0.01953125,0,0.0
4,0.015625,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
-1,-0.00390625,1,0.00390625
-1,-0.00390625,1,0.00390625
-2,-0.0078125,1,0.00390625
-1,-0.00390625,0,0.0
0,0.0,0,0.0
0,0.0,1,0.00390625
-98,-0.3828125,-6,-0.0234375
-24,-0.09375,-19,-0.07421875
-43,-0.16796875,9,0.03515625000000001
-6,-0.0234375,5,0.01953125
14,0.0546875,-1,-0.00390625
31,0.12109375,-3,-0.01171875
5,0.01953125,1,0.00390625
-1,-0.00390625,2,0.0078125
-9,-0.03515625000000001,1,0.00390625
-15,-0.05859375,0,0.0
-18,-0.07031250000000001,0,0.0
-11,-0.04296875,0,0.0
-7,-0.02734375,3,0.01171875
5,0.01953125,3,0.01171875
5,0.01953125,-1,-0.00390625
2,0.0078125,0,0.0
0,0.0,0,0.0
-1,-0.00390625,1,0.00390625
0,0.0,1,0.00390625
0,0.0,0,0.0
-2,-0.0078125,1,0.00390625
-2,-0.0078125,1,0.00390625
0,0.0,0,0.0
-1,-0.00390625,-6,-0.0234375
16,0.0625,-8,-0.03125
10,0.0390625,3,0.01171875
8,0.03125,3,0.01171875
1,0.00390625,-1,-0.00390625
8,0.03125,0,0.0
6,0.0234375,0,0.0
2,0.0078125,1,0.00390625
-4,-0.015625,0,0.0
-10,-0.0390625,0,0.0
-13,-0.05078125000000001,1,0.00390625
-7,-0.02734375,1,0.00390625
-1,-0.00390625,0,0.0
0,0.0,0,0.0
3,0.01171875,1,0.00390625
3,0.01171875,1,0.00390625
1,0.00390625,0,0.0
-2,-0.0078125,0,0.0
-2,-0.0078125,0,0.0
0,0.0,1,0.00390625
-2,-0.0078125,1,0.00390625
-2,-0.0078125,0,0.0
-2,-0.0078125,0,0.0
-1,-0.00390625,-43,-0.16796875
84,0.328125,14,0.0546875
7,0.02734375,1,0.00390625
7,0.02734375,-1,-0.00390625
-1,-0.00390625,2,0.0078125
14,0.0546875,1,0.00390625
10,0.0390625,0,0.0
-1,-0.00390625,-1,-0.00390625
-6,-0.0234375,0,0.0
-10,-0.0390625,1,0.00390625
-14,-0.0546875,0,0.0
-5,-0.01953125,1,0.00390625
-3,-0.01171875,0,0.0
3,0.01171875,1,0.00390625
3,0.01171875,0,0.0
2,0.0078125,0,0.0
0,0.0,1,0.00390625
-2,-0.0078125,1,0.00390625
-1,-0.00390625,1,0.00390625
1,0.00390625,0,0.0
0,0.0,0,0.0
-1,-0.00390625,1,0.00390625
-2,-0.0078125,0,0.0
0,0.0,0,0.0
-1,-0.00390625,1,0.00390625
6,0.0234375,16,0.0625
-4,-0.015625,-43,-0.16796875
10,0.0390625,-8,-0.03125
-4,-0.015625,16,0.0625
10,0.0390625,7,0.02734375
14,0.0546875,-3,-0.01171875
1,0.00390625,-2,-0.0078125
-5,-0.01953125,0,0.0
-10,-0.0390625,2,0.0078125
-9,-0.03515625000000001,0,0.0
-3,-0.01171875,1,0.00390625
-1,-0.00390625,0,0.0
1,0.00390625,1,0.00390625
4,0.015625,0,0.0
2,0.0078125,0,0.0
-1,-0.00390625,1,0.00390625
-3,-0.01171875,0,0.0
-2,-0.0078125,1,0.00390625
-1,-0.00390625,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,0,0.0
0,0.0,13,0.05078125000000001
-7,-0.02734375,-32,-0.125
-7,-0.02734375,1,0.00390625
-7,-0.02734375,13,0.05078125000000001
3,0.01171875,4,0.015625
9,0.03515625000000001,-1,-0.00390625
4,0.015625,-2,-0.0078125
-2,-0.0078125,1,0.00390625
-5,-0.01953125,0,0.0
-7,-0.02734375,1,0.00390625
-10,-0.0390625,2,0.0078125
-3,-0.01171875,2,0.0078125
2,0.0078125,0,0.0
1,0.00390625,0,0.0
1,0.00390625,1,0.00390625
0,0.0,1,0.00390625
0,0.0,0,0.0
0,0.0,0,0.0
-3,-0.01171875,0,0.0
-2,-0.0078125,1,0.00390625
-1,-0.00390625,2,0.0078125
33,0.12890625,-28,-0.109375
-18,-0.07031250000000001,16,0.0625
45,0.17578125,10,0.0390625
-17,-0.06640625,-3,-0.01171875
12,0.046875,-3,-0.01171875
1,0.00390625,0,0.0
0,0.0,1,0.00390625
-1,-0.00390625,1,0.00390625
-5,-0.01953125,0,0.0
-8,-0.03125,1,0.00390625
-7,-0.02734375,1,0.00390625
-10,-0.0390625,1,0.00390625
-3,-0.01171875,0,0.0
-2,-0.0078125,3,0.01171875
5,0.01953125,0,0.0
4,0.015625,0,0.0
0,0.0,1,0.00390625
-2,-0.0078125,1,0.00390625
1,0.00390625,1,0.00390625
0,0.0,0,0.0
-1,-0.00390625,1,0.00390625
-1,-0.00390625,0,0.0
0,0.0,1,0.00390625
0,0.0,-14,-0.0546875
2,0.0078125,34,0.1328125
-39,-0.15234375,30,0.1171875
-42,-0.1640625,3,0.01171875
30,0.1171875,-1,-0.00390625
27,0.10546875,0,0.0
24,0.09375,2,0.0078125
8,0.03125,2,0.0078125
-18,-0.07031250000000001,0,0.0
-34,-0.1328125,2,0.0078125
-24,-0.09375,7,0.02734375
-8,-0.03125,-2,-0.0078125
-3,-0.01171875,-8,-0.03125
13,0.05078125000000001,2,0.0078125
7,0.02734375,3,0.01171875
3,0.01171875,1,0.00390625
1,0.00390625,-1,-0.00390625
-1,-0.00390625,0,0.0
0,0.0,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,0,0.0
-2,-0.0078125,0,0.0
1,0.00390625,0,0.0
-263,-1.02734375,-242,-0.9453125
41,0.16015625,-22,-0.0859375
61,0.23828125,55,0.21484375
0,0.0,-23,-0.08984375
114,0.4453125,-6,-0.0234375
-33,-0.12890625,12,0.046875
-19,-0.07421875,-1,-0.00390625
-25,-0.09765625,-1,-0.00390625
-48,-0.1875,1,0.00390625
-37,-0.14453125,3,0.01171875
-36,-0.14062500000000003,-1,-0.00390625
18,0.07031250000000001,0,0.0
28,0.109375,1,0.00390625
13,0.05078125000000001,1,0.00390625
4,0.015625,0,0.0
2,0.0078125,0,0.0
-1,-0.00390625,0,0.0
-2,-0.0078125,1,0.00390625
-1,-0.00390625,1,0.00390625
0,0.0,1,0.00390625
-1,-0.00390625,1,0.00390625
-2,-0.0078125,1,0.00390625
-2,-0.0078125,0,0.0
-35,-0.13671875,-96,-0.375
198,0.7734375,95,0.37109375
17,0.06640625,9,0.03515625000000001
79,0.30859375,-30,-0.1171875
23,0.08984375,-5,-0.01953125
46,0.1796875,9,0.03515625000000001
17,0.06640625,3,0.01171875
4,0.015625,-3,-0.01171875
-29,-0.11328125,1,0.00390625
-50,-0.1953125,1,0.00390625
-34,-0.1328125,0,0.0
-34,-0.1328125,2,0.0078125
4,0.015625,-1,-0.00390625
22,0.0859375,2,0.0078125
13,0.05078125000000001,1,0.00390625
6,0.0234375,0,0.0
0,0.0,0,0.0
-3,-0.01171875,0,0.0
-2,-0.0078125,0,0.0
1,0.00390625,1,0.00390625
0,0.0,0,0.0
-2,-0.0078125,0,0.0
-1,-0.00390625,1,0.00390625
-1,-0.00390625,2,0.0078125
-96,-0.375,-43,-0.16796875
-41,-0.16015625,-12,-0.046875
20,0.078125,22,0.0859375
