time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
0.0,-7,-0.02734375,-1,-0.00390625
0.02,-7,-0.02734375,-1,-0.00390625
0.04,9,0.03515625000000001,-1,-0.00390625
0.06,13,0.05078125000000001,-1,-0.00390625
0.08,-3,-0.01171875,0,0.0
0.09,-15,-0.05859375,0,0.0
0.11,-15,-0.05859375,-1,-0.00390625
0.13,-1,-0.00390625,-1,-0.00390625
0.15,2,0.0078125,0,0.0
0.17,-5,-0.01953125,-1,-0.00390625
0.19,5,0.01953125,0,0.0
0.21,-7,-0.02734375,0,0.0
0.23,7,0.02734375,-2,-0.0078125
0.24,0,0.0,-2,-0.0078125
0.26,-2,-0.0078125,-2,-0.0078125
0.28,-47,-0.18359375,-6,-0.0234375
0.3,51,0.19921875000000003,-8,-0.03125
0.32,7,0.02734375,-5,-0.01953125
0.34,54,0.2109375,-4,-0.015625
0.36,21,0.08203125,-3,-0.01171875
0.37,-15,-0.05859375,-2,-0.0078125
0.39,-17,-0.06640625,-3,-0.01171875
0.41,1,0.00390625,0,0.0
0.43,-7,-0.02734375,0,0.0
0.45,-5,-0.01953125,0,0.0
0.47,-4,-0.015625,0,0.0
0.49,-6,-0.0234375,0,0.0
0.51,-14,-0.0546875,0,0.0
0.52,-3,-0.01171875,0,0.0
0.54,3,0.01171875,0,0.0
0.56,1,0.00390625,1,0.00390625
0.58,-20,-0.078125,13,0.05078125000000001
0.6,224,0.875,55,0.21484375
0.62,-67,-0.26171875,-4,-0.015625
0.64,-84,-0.328125,22,0.0859375
0.65,171,0.66796875,9,0.03515625000000001
0.67,-23,-0.08984375,6,0.0234375
0.69,20,0.078125,6,0.0234375
0.71,-34,-0.1328125,1,0.00390625
0.73,-42,-0.1640625,5,0.01953125
0.75,0,0.0,4,0.015625
0.77,-3,-0.01171875,-1,-0.00390625
0.78,-3,-0.01171875,0,0.0
0.8,-9,-0.03515625000000001,0,0.0
0.82,-34,-0.1328125,-8,-0.03125
0.84,-15,-0.05859375,21,0.08203125
0.86,-2,-0.0078125,23,0.08984375
0.88,21,0.08203125,8,0.03125
0.9,6,0.0234375,10,0.0390625
0.91,-374,-1.4609375,-103,-0.40234375000000006
0.93,281,1.09765625,53,0.20703125
0.95,34,0.1328125,-14,-0.0546875
0.97,-121,-0.47265625,10,0.0390625
0.99,80,0.3125,7,0.02734375
1.01,-14,-0.0546875,4,0.015625
1.03,23,0.08984375,2,0.0078125
1.05,3,0.01171875,2,0.0078125
