time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
0.0,65,0.25390625,-69,-0.26953125
0.01,110,0.4296875,108,0.421875
0.03,-282,-1.1015625,38,0.1484375
0.05,153,0.59765625,5,0.01953125
0.07,6,0.0234375,-3,-0.01171875
0.09,-21,-0.08203125,-2,-0.0078125
0.11,36,0.14062500000000003,-1,-0.00390625
0.13,-4,-0.015625,0,0.0
0.15,-26,-0.10156250000000001,-1,-0.00390625
0.17,-10,-0.0390625,0,0.0
0.18,-28,-0.109375,1,0.00390625
0.2,1,0.00390625,0,0.0
0.22,11,0.04296875,-1,-0.00390625
0.24,5,0.01953125,0,0.0
0.26,-8,-0.03125,0,0.0
0.28,5,0.01953125,0,0.0
0.3,2,0.0078125,-1,-0.00390625
0.32,-4,-0.015625,0,0.0
0.33,0,0.0,0,0.0
0.35,-57,-0.22265625,-7,-0.02734375
0.37,-33,-0.12890625,3,0.01171875
0.39,3,0.01171875,2,0.0078125
0.41,32,0.125,8,0.03125
0.43,-25,-0.09765625,4,0.015625
0.45,-37,-0.14453125,1,0.00390625
0.47,22,0.0859375,0,0.0
0.48,-3,-0.01171875,-1,-0.00390625
0.5,-2,-0.0078125,0,0.0
0.52,9,0.03515625000000001,-1,-0.00390625
0.54,-11,-0.04296875,0,0.0
0.56,2,0.0078125,0,0.0
0.58,-1,-0.00390625,0,0.0
0.6,-8,-0.03125,0,0.0
0.61,-1,-0.00390625,0,0.0
0.63,-1,-0.00390625,-1,-0.00390625
0.65,-3,-0.01171875,0,0.0
0.67,-3,-0.01171875,0,0.0
0.69,0,0.0,0,0.0
0.71,0,0.0,-1,-0.00390625
0.73,-4,-0.015625,0,0.0
0.74,-4,-0.015625,-1,-0.00390625
0.76,5,0.01953125,0,0.0
0.78,-7,-0.02734375,1,0.00390625
0.8,2,0.0078125,1,0.00390625
0.82,57,0.22265625,1,0.00390625
0.84,-11,-0.04296875,0,0.0
0.86,-9,-0.03515625000000001,-1,-0.00390625
0.87,8,0.03125,-1,-0.00390625
0.89,-1,-0.00390625,-1,-0.00390625
0.91,-1,-0.00390625,-1,-0.00390625
0.93,-10,-0.0390625,0,0.0
0.95,-11,-0.04296875,1,0.00390625
0.97,3,0.01171875,0,0.0
0.99,2,0.0078125,0,0.0
1.01,18,0.07031250000000001,21,0.08203125
1.02,27,0.10546875,9,0.03515625000000001
1.04,-17,-0.06640625,6,0.0234375
1.06,21,0.08203125,3,0.01171875
1.08,14,0.0546875,3,0.01171875
1.1,2,0.0078125,0,0.0
1.12,-5,-0.01953125,0,0.0
1.14,-3,-0.01171875,0,0.0
1.15,4,0.015625,0,0.0
1.17,0,0.0,0,0.0
1.19,-1,-0.00390625,-1,-0.00390625
1.21,-3,-0.01171875,-1,-0.00390625
1.23,-3,-0.01171875,0,0.0
1.25,-7,-0.02734375,-1,-0.00390625
1.27,-6,-0.0234375,-1,-0.00390625
1.29,0,0.0,0,0.0
1.3,0,0.0,-1,-0.00390625
1.32,-2,-0.0078125,0,0.0
1.34,3,0.01171875,-1,-0.00390625
1.36,1,0.00390625,-1,-0.00390625
1.38,-1,-0.00390625,-21,-0.08203125
1.4,214,0.8359375,217,0.84765625
1.42,-49,-0.19140625,24,0.09375
1.43,-91,-0.35546875,-22,-0.0859375
1.45,5,0.01953125,-13,-0.05078125000000001
1.47,24,0.09375,-5,-0.01953125
1.49,5,0.01953125,0,0.0
1.51,-29,-0.11328125,-1,-0.00390625
1.53,-61,-0.23828125,0,0.0
1.55,-18,-0.07031250000000001,0,0.0
1.56,-9,-0.03515625000000001,0,0.0
1.58,-78,-0.3046875,3,0.01171875
1.6,-22,-0.0859375,-3,-0.01171875
1.62,11,0.04296875,-3,-0.01171875
1.64,27,0.10546875,0,0.0
1.66,15,0.05859375,-1,-0.00390625
1.68,5,0.01953125,-1,-0.00390625
1.7,5,0.01953125,-1,-0.00390625
1.71,3,0.01171875,2,0.0078125
1.73,-937,-3.66015625,-53,-0.20703125
1.75,207,0.8085937500000001,-122,-0.4765625
1.77,-100,-0.390625,-29,-0.11328125
1.79,77,0.30078125,-23,-0.08984375
1.81,-4,-0.015625,-13,-0.05078125000000001
1.83,-44,-0.171875,-6,-0.0234375
1.84,-7,-0.02734375,-3,-0.01171875
1.86,-8,-0.03125,-2,-0.0078125
1.88,-15,-0.05859375,-3,-0.01171875
1.9,-3,-0.01171875,-3,-0.01171875
1.92,0,0.0,-4,-0.015625
1.94,7,0.02734375,-2,-0.0078125
1.96,-8,-0.03125,-1,-0.00390625
1.97,-10,-0.0390625,0,0.0
1.99,-14,-0.0546875,-1,-0.00390625
2.01,6,0.0234375,-1,-0.00390625
2.03,9,0.03515625000000001,1,0.00390625
2.05,-9,-0.03515625000000001,17,0.06640625
2.07,7,0.02734375,17,0.06640625
2.09,-44,-0.171875,15,0.05859375
2.11,52,0.20312500000000003,13,0.05078125000000001
2.12,-73,-0.28515625,7,0.02734375
2.14,21,0.08203125,5,0.01953125
2.16,7,0.02734375,3,0.01171875
2.18,6,0.0234375,1,0.00390625
2.2,-2,-0.0078125,0,0.0
2.22,-14,-0.0546875,0,0.0
2.24,-3,-0.01171875,0,0.0
2.25,-7,-0.02734375,0,0.0
2.27,-3,-0.01171875,0,0.0
2.29,-2,-0.0078125,0,0.0
2.31,5,0.01953125,-1,-0.00390625
2.33,0,0.0,0,0.0
2.35,-4,-0.015625,0,0.0
2.37,5,0.01953125,-1,-0.00390625
2.38,-48,-0.1875,30,0.1171875
2.4,18,0.07031250000000001,12,0.046875
2.42,-2,-0.0078125,6,0.0234375
2.44,4,0.015625,3,0.01171875
2.46,-8,-0.03125,2,0.0078125
2.48,42,0.1640625,0,0.0
2.5,-26,-0.10156250000000001,-1,-0.00390625
2.51,1,0.00390625,0,0.0
2.53,-3,-0.01171875,0,0.0
2.55,-3,-0.01171875,0,0.0
2.57,-7,-0.02734375,0,0.0
2.59,-6,-0.0234375,-1,-0.00390625
2.61,3,0.01171875,0,0.0
2.63,0,0.0,-1,-0.00390625
2.65,-4,-0.015625,-1,-0.00390625
2.66,-18,-0.07031250000000001,-3,-0.01171875
2.68,33,0.12890625,-5,-0.01953125
2.7,-16,-0.0625,-4,-0.015625
2.72,8,0.03125,-2,-0.0078125
2.74,12,0.046875,-2,-0.0078125
2.76,2,0.0078125,-1,-0.00390625
2.78,0,0.0,-1,-0.00390625
2.79,1,0.00390625,-1,-0.00390625
2.81,4,0.015625,-1,-0.00390625
2.83,3,0.01171875,0,0.0
2.85,-8,-0.03125,0,0.0
2.87,-8,-0.03125,0,0.0
2.89,-5,-0.01953125,0,0.0
2.91,-1,-0.00390625,0,0.0
2.92,-5,-0.01953125,0,0.0
2.94,0,0.0,0,0.0
2.96,-45,-0.17578125,10,0.0390625
2.98,29,0.11328125,24,0.09375
3.0,-68,-0.265625,-17,-0.06640625
3.02,59,0.23046875000000003,-10,-0.0390625
3.04,21,0.08203125,-5,-0.01953125
3.06,-27,-0.10546875,-3,-0.01171875
3.07,-7,-0.02734375,-1,-0.00390625
3.09,-1,-0.00390625,-1,-0.00390625
3.11,-2,-0.0078125,0,0.0
3.13,-10,-0.0390625,0,0.0
3.15,-6,-0.0234375,0,0.0
3.17,-12,-0.046875,0,0.0
3.19,-10,-0.0390625,-1,-0.00390625
3.2,-2,-0.0078125,-1,-0.00390625
3.22,2,0.0078125,4,0.015625
3.24,-29,-0.11328125,-2,-0.0078125
3.26,133,0.51953125,12,0.046875
3.28,-195,-0.76171875,-54,-0.2109375
3.3,87,0.33984375000000006,-22,-0.0859375
3.32,94,0.3671875,-15,-0.05859375
3.33,104,0.40625000000000006,-8,-0.03125
3.35,-15,-0.05859375,-6,-0.0234375
3.37,-45,-0.17578125,-1,-0.00390625
3.39,-23,-0.08984375,-3,-0.01171875
3.41,-1,-0.00390625,-2,-0.0078125
3.43,-25,-0.09765625,-1,-0.00390625
3.45,-68,-0.265625,6,0.0234375
3.46,-62,-0.2421875,4,0.015625
3.48,-6,-0.0234375,4,0.015625
3.5,37,0.14453125,2,0.0078125
3.52,33,0.12890625,1,0.00390625
3.54,11,0.04296875,-3,-0.01171875
3.56,-43,-0.16796875,7,0.02734375
3.58,-421,-1.64453125,55,0.21484375
3.59,127,0.49609375,14,0.0546875
3.61,-95,-0.37109375,3,0.01171875
3.63,-18,-0.07031250000000001,-1,-0.00390625
3.65,-26,-0.10156250000000001,0,0.0
3.67,28,0.109375,0,0.0
3.69,1,0.00390625,-1,-0.00390625
3.71,-27,-0.10546875,-1,-0.00390625
3.72,-2,-0.0078125,0,0.0
3.74,-1,-0.00390625,-1,-0.00390625
3.76,5,0.01953125,-1,-0.00390625
3.78,-16,-0.0625,-2,-0.0078125
3.8,-18,-0.07031250000000001,-1,-0.00390625
3.82,-1,-0.00390625,0,0.0
3.84,5,0.01953125,0,0.0
3.86,8,0.03125,0,0.0
3.88,-13,-0.05078125000000001,-1,-0.00390625
3.9,-14,-0.0546875,0,0.0
3.92,-112,-0.4375,-8,-0.03125
3.94,29,0.11328125,3,0.01171875
3.96,-52,-0.20312500000000003,2,0.0078125
3.98,27,0.10546875,-2,-0.0078125
4.0,21,0.08203125,-3,-0.01171875
4.02,-12,-0.046875,-1,-0.00390625
4.04,-6,-0.0234375,-1,-0.00390625
4.06,2,0.0078125,-1,-0.00390625
4.08,8,0.03125,-1,-0.00390625
4.1,-5,-0.01953125,0,0.0
4.12,-6,-0.0234375,0,0.0
4.14,0,0.0,-1,-0.00390625
4.16,-5,-0.01953125,-3,-0.01171875
4.18,-4,-0.015625,1,0.00390625
4.2,-4,-0.015625,0,0.0
4.22,3,0.01171875,0,0.0
4.24,7,0.02734375,0,0.0
4.26,-2,-0.0078125,-1,-0.00390625
4.28,0,0.0,-1,-0.00390625
4.3,0,0.0,-1,-0.00390625
4.32,-1,-0.00390625,0,0.0
4.34,-4,-0.015625,0,0.0
4.36,3,0.01171875,0,0.0
4.38,2,0.0078125,0,0.0
4.4,-2,-0.0078125,-1,-0.00390625
4.42,-1,-0.00390625,-1,-0.00390625
4.44,-1,-0.00390625,-1,-0.00390625
4.46,-4,-0.015625,-1,-0.00390625
4.48,-10,-0.0390625,0,0.0
4.5,1,0.00390625,-1,-0.00390625
4.52,3,0.01171875,0,0.0
4.54,0,0.0,0,0.0
4.56,-39,-0.15234375,1,0.00390625
4.58,6,0.0234375,0,0.0
4.6,6,0.0234375,-1,-0.00390625
4.62,-1,-0.00390625,-1,-0.00390625
4.64,5,0.01953125,0,0.0
4.66,-3,-0.01171875,0,0.0
4.68,5,0.01953125,0,0.0
4.7,1,0.00390625,0,0.0
4.72,-1,-0.00390625,0,0.0
4.74,2,0.0078125,0,0.0
4.76,-1,-0.00390625,0,0.0
4.78,-7,-0.02734375,0,0.0
4.8,-1,-0.00390625,-2,-0.0078125
4.82,-10,-0.0390625,0,0.0
4.84,2,0.0078125,1,0.00390625
4.86,5,0.01953125,-1,-0.00390625
4.88,-50,-0.1953125,31,0.12109375
4.9,28,0.109375,36,0.14062500000000003
4.92,26,0.10156250000000001,-1,-0.00390625
4.94,24,0.09375,-6,-0.0234375
4.96,10,0.0390625,-2,-0.0078125
4.98,-14,-0.0546875,2,0.0078125
5.0,-3,-0.01171875,2,0.0078125
5.02,1,0.00390625,0,0.0
5.04,-5,-0.01953125,-1,-0.00390625
5.06,2,0.0078125,1,0.00390625
5.08,-8,-0.03125,0,0.0
5.1,-4,-0.015625,0,0.0
5.12,-17,-0.06640625,0,0.0
5.14,5,0.01953125,0,0.0
5.16,3,0.01171875,-2,-0.0078125
5.18,-326,-1.2734375,-27,-0.10546875
5.2,1047,4.08984375,30,0.1171875
5.22,226,0.8828125,10,0.0390625
5.24,268,1.046875,-23,-0.08984375
5.26,12,0.046875,-9,-0.03515625000000001
5.28,-22,-0.0859375,3,0.01171875
5.3,-40,-0.15625,2,0.0078125
5.32,-34,-0.1328125,0,0.0
5.34,-19,-0.07421875,0,0.0
5.36,-19,-0.07421875,0,0.0
5.38,-103,-0.40234375000000006,1,0.00390625
5.4,-82,-0.3203125,7,0.02734375
5.42,33,0.12890625,1,0.00390625
5.44,49,0.19140625,-3,-0.01171875
5.46,22,0.0859375,-1,-0.00390625
5.48,12,0.046875,0,0.0
5.5,-25,-0.09765625,43,0.16796875
5.52,546,2.1328125,-50,-0.1953125
5.54,29,0.11328125,68,0.265625
5.56,-208,-0.8125000000000001,5,0.01953125
5.58,88,0.34375,-11,-0.04296875
5.6,44,0.171875,-6,-0.0234375
5.62,-40,-0.15625,6,0.0234375
5.64,-15,-0.05859375,0,0.0
5.66,-15,-0.05859375,-3,-0.01171875
5.68,5,0.01953125,0,0.0
5.7,-6,-0.0234375,0,0.0
5.72,3,0.01171875,-1,-0.00390625
5.74,-1,-0.00390625,0,0.0
5.76,-16,-0.0625,-1,-0.00390625
5.78,-16,-0.0625,-2,-0.0078125
5.8,16,0.0625,0,0.0
5.82,5,0.01953125,0,0.0
5.84,-13,-0.05078125000000001,-8,-0.03125
5.86,-10,-0.0390625,-22,-0.0859375
5.88,20,0.078125,2,0.0078125
5.9,-28,-0.109375,19,0.07421875
5.92,28,0.109375,9,0.03515625000000001
5.94,-18,-0.07031250000000001,-2,-0.0078125
5.96,8,0.03125,-2,-0.0078125
5.98,-7,-0.02734375,1,0.00390625
6.01,-4,-0.015625,-1,-0.00390625
6.03,-8,-0.03125,0,0.0
6.04,-4,-0.015625,0,0.0
6.06,-7,-0.02734375,0,0.0
6.08,-2,-0.0078125,0,0.0
6.1,-3,-0.01171875,-2,-0.0078125
6.12,5,0.01953125,-1,-0.00390625
6.14,-1,-0.00390625,0,0.0
6.16,-5,-0.01953125,3,0.01171875
6.18,21,0.08203125,-4,-0.015625
6.2,-10,-0.0390625,1,0.00390625
6.22,0,0.0,1,0.00390625
6.25,-19,-0.07421875,-1,-0.00390625
6.27,44,0.171875,0,0.0
6.29,-34,-0.1328125,0,0.0
6.31,4,0.015625,-1,-0.00390625
6.33,-2,-0.0078125,-1,-0.00390625
6.35,6,0.0234375,-1,-0.00390625
6.37,-5,-0.01953125,0,0.0
6.39,-5,-0.01953125,0,0.0
6.41,3,0.01171875,0,0.0
6.43,-6,-0.0234375,0,0.0
6.45,-4,-0.015625,-1,-0.00390625
6.47,-3,-0.01171875,0,0.0
6.49,-2,-0.0078125,0,0.0
6.51,-3,-0.01171875,2,0.0078125
6.53,11,0.04296875,-1,-0.00390625
6.55,-1,-0.00390625,-2,-0.0078125
6.57,9,0.03515625000000001,0,0.0
6.59,-3,-0.01171875,0,0.0
6.61,1,0.00390625,0,0.0
6.63,3,0.01171875,-1,-0.00390625
6.65,3,0.01171875,0,0.0
6.67,0,0.0,-1,-0.00390625
6.69,0,0.0,0,0.0
6.71,1,0.00390625,0,0.0
6.73,0,0.0,0,0.0
6.75,-4,-0.015625,0,0.0
6.77,-4,-0.015625,0,0.0
6.79,-3,-0.01171875,-1,-0.00390625
6.81,-8,-0.03125,0,0.0
6.83,-3,-0.01171875,-1,-0.00390625
6.85,6,0.0234375,-1,-0.00390625
6.87,2,0.0078125,0,0.0
6.89,-41,-0.16015625,-37,-0.14453125
6.91,31,0.12109375,27,0.10546875
6.93,29,0.11328125,42,0.1640625
6.95,22,0.0859375,0,0.0
6.97,18,0.07031250000000001,-10,-0.0390625
6.99,-8,-0.03125,-3,-0.01171875
7.01,0,0.0,2,0.0078125
7.03,1,0.00390625,2,0.0078125
7.05,-1,-0.00390625,1,0.00390625
7.07,-20,-0.078125,-1,-0.00390625
7.09,-10,-0.0390625,-2,-0.0078125
7.11,-10,-0.0390625,2,0.0078125
7.13,-10,-0.0390625,-2,-0.0078125
7.15,1,0.00390625,-1,-0.00390625
7.17,2,0.0078125,0,0.0
7.19,-5,-0.01953125,4,0.015625
7.21,-201,-0.78515625,11,0.04296875
7.23,121,0.47265625,71,0.27734375000000006
7.25,19,0.07421875,24,0.09375
7.27,22,0.0859375,-9,-0.03515625000000001
7.29,16,0.0625,-7,-0.02734375
7.31,-25,-0.09765625,-3,-0.01171875
7.33,13,0.05078125000000001,2,0.0078125
7.35,12,0.046875,0,0.0
7.37,1,0.00390625,0,0.0
7.39,-16,-0.0625,1,0.00390625
7.41,-24,-0.09375,-1,-0.00390625
7.43,-6,-0.0234375,2,0.0078125
7.45,-74,-0.2890625,-7,-0.02734375
7.47,48,0.1875,-3,-0.01171875
7.49,15,0.05859375,2,0.0078125
7.51,3,0.01171875,0,0.0
7.53,-6,-0.0234375,-1,-0.00390625
7.55,-38,-0.1484375,-61,-0.23828125
7.57,554,2.1640625,-143,-0.5585937500000001
7.59,102,0.39843750000000006,-5,-0.01953125
7.61,-258,-1.0078125,10,0.0390625
7.63,102,0.39843750000000006,14,0.0546875
7.65,14,0.0546875,-3,-0.01171875
7.67,-44,-0.171875,-6,-0.0234375
7.69,12,0.046875,0,0.0
7.71,-3,-0.01171875,0,0.0
7.73,-14,-0.0546875,2,0.0078125
7.75,-14,-0.0546875,1,0.00390625
7.77,6,0.0234375,1,0.00390625
7.79,10,0.0390625,0,0.0
7.81,0,0.0,-1,-0.00390625
7.83,-28,-0.109375,-1,-0.00390625
7.85,1,0.00390625,1,0.00390625
7.87,10,0.0390625,-1,-0.00390625
7.89,5,0.01953125,-1,-0.00390625
7.91,-3,-0.01171875,-8,-0.03125
7.93,27,0.10546875,-9,-0.03515625000000001
7.95,-51,-0.19921875000000003,-2,-0.0078125
7.97,257,1.00390625,17,0.06640625
7.99,-74,-0.2890625,0,0.0
8.01,8,0.03125,-7,-0.02734375
8.03,14,0.0546875,-2,-0.0078125
8.05,-8,-0.03125,1,0.00390625
8.07,0,0.0,0,0.0
8.09,-16,-0.0625,-1,-0.00390625
8.11,0,0.0,0,0.0
8.13,5,0.01953125,0,0.0
8.15,-5,-0.01953125,0,0.0
8.17,0,0.0,0,0.0
8.19,-2,-0.0078125,0,0.0
8.21,0,0.0,0,0.0
8.23,-3,-0.01171875,0,0.0
8.25,-7,-0.02734375,-1,-0.00390625
8.27,-5,-0.01953125,-4,-0.015625
8.29,-34,-0.1328125,-4,-0.015625
8.31,80,0.3125,5,0.01953125
8.33,-20,-0.078125,0,0.0
8.35,-42,-0.1640625,-2,-0.0078125
8.37,25,0.09765625,0,0.0
8.39,-4,-0.015625,0,0.0
8.41,4,0.015625,-1,-0.00390625
8.43,1,0.00390625,0,0.0
8.45,-7,-0.02734375,0,0.0
8.47,1,0.00390625,-1,-0.00390625
8.49,0,0.0,0,0.0
8.51,-1,-0.00390625,-1,-0.00390625
8.53,-4,-0.015625,0,0.0
8.55,-2,-0.0078125,0,0.0
8.57,-7,-0.02734375,0,0.0
8.59,8,0.03125,-1,-0.00390625
8.61,-48,-0.1875,-2,-0.0078125
8.63,5,0.01953125,-2,-0.0078125
8.65,10,0.0390625,0,0.0
8.67,1,0.00390625,0,0.0
8.69,5,0.01953125,0,0.0
8.71,0,0.0,0,0.0
8.73,4,0.015625,0,0.0
8.75,2,0.0078125,0,0.0
8.77,0,0.0,0,0.0
8.79,-1,-0.00390625,0,0.0
8.81,-3,-0.01171875,0,0.0
8.83,-3,-0.01171875,0,0.0
8.85,-8,-0.03125,-1,-0.00390625
8.87,-5,-0.01953125,-1,-0.00390625
8.89,-3,-0.01171875,0,0.0
8.91,2,0.0078125,0,0.0
8.93,-2,-0.0078125,0,0.0
8.95,1,0.00390625,-3,-0.01171875
8.97,-35,-0.13671875,34,0.1328125
8.99,9,0.03515625000000001,-11,-0.04296875
9.01,62,0.2421875,7,0.02734375
9.03,4,0.015625,1,0.00390625
9.05,-3,-0.01171875,-3,-0.01171875
9.07,3,0.01171875,-1,-0.00390625
9.09,6,0.0234375,0,0.0
9.11,-6,-0.0234375,0,0.0
9.13,-10,-0.0390625,0,0.0
9.15,-8,-0.03125,-2,-0.0078125
9.17,-3,-0.01171875,-1,-0.00390625
9.19,-6,-0.0234375,-1,-0.00390625
9.21,-6,-0.0234375,0,0.0
9.23,-2,-0.0078125,0,0.0
9.25,-1,-0.00390625,0,0.0
9.27,1,0.00390625,-1,-0.00390625
9.29,5,0.01953125,-1,-0.00390625
9.31,-15,-0.05859375,82,0.3203125
9.33,1878,7.3359375,60,0.234375
9.35,144,0.5625000000000001,22,0.0859375
9.37,-92,-0.359375,-17,-0.06640625
9.39,65,0.25390625,-21,-0.08203125
9.41,36,0.14062500000000003,-1,-0.00390625
9.43,-38,-0.1484375,-2,-0.0078125
9.45,-7,-0.02734375,0,0.0
9.47,-29,-0.11328125,2,0.0078125
9.49,-17,-0.06640625,-1,-0.00390625
9.51,-11,-0.04296875,-1,-0.00390625
9.53,-6,-0.0234375,-1,-0.00390625
9.55,-47,-0.18359375,-1,-0.00390625
9.57,0,0.0,0,0.0
9.59,0,0.0,-1,-0.00390625
9.61,21,0.08203125,-1,-0.00390625
9.63,11,0.04296875,-1,-0.00390625
9.65,3,0.01171875,5,0.01953125
9.67,-557,-2.17578125,-118,-0.46093750000000006
9.69,77,0.30078125,70,0.2734375
9.71,-123,-0.48046875,-38,-0.1484375
9.73,140,0.546875,-20,-0.078125
9.75,16,0.0625,9,0.03515625000000001
9.77,-23,-0.08984375,4,0.015625
9.79,25,0.09765625,-4,-0.015625
9.82,-6,-0.0234375,-1,-0.00390625
9.84,-9,-0.03515625000000001,3,0.01171875
9.86,-11,-0.04296875,1,0.00390625
9.88,8,0.03125,-1,-0.00390625
9.9,0,0.0,-1,-0.00390625
9.92,-30,-0.1171875,2,0.0078125
9.94,-20,-0.078125,0,0.0
9.96,12,0.046875,0,0.0
9.98,7,0.02734375,-1,-0.00390625
10.0,3,0.01171875,3,0.01171875
10.02,-33,-0.12890625,16,0.0625
10.04,6,0.0234375,20,0.078125
10.06,-12,-0.046875,-3,-0.01171875
10.08,101,0.39453125,-5,-0.01953125
10.1,-41,-0.16015625,-3,-0.01171875
10.12,27,0.10546875,1,0.00390625
10.14,7,0.02734375,-1,-0.00390625
10.16,-12,-0.046875,0,0.0
10.18,4,0.015625,-1,-0.00390625
10.2,-5,-0.01953125,0,0.0
10.22,-6,-0.0234375,-1,-0.00390625
10.24,-5,-0.01953125,1,0.00390625
10.26,3,0.01171875,0,0.0
10.28,-2,-0.0078125,-1,-0.00390625
10.3,4,0.015625,-2,-0.0078125
10.32,-6,-0.0234375,0,0.0
10.34,2,0.0078125,1,0.00390625
10.36,1,0.00390625,-2,-0.0078125
10.38,0,0.0,17,0.06640625
10.4,-7,-0.02734375,-1,-0.00390625
10.42,3,0.01171875,-9,-0.03515625000000001
10.44,-22,-0.0859375,1,0.00390625
10.46,38,0.1484375,1,0.00390625
10.48,-25,-0.09765625,0,0.0
10.5,-5,-0.01953125,-1,-0.00390625
10.52,-6,-0.0234375,-1,-0.00390625
10.54,2,0.0078125,0,0.0
10.56,-1,-0.00390625,-1,-0.00390625
10.58,-2,-0.0078125,-1,-0.00390625
10.6,0,0.0,-1,-0.00390625
10.62,-3,-0.01171875,0,0.0
10.64,-3,-0.01171875,-1,-0.00390625
10.66,-6,-0.0234375,0,0.0
10.68,0,0.0,0,0.0
10.7,-2,-0.0078125,-10,-0.0390625
10.72,-29,-0.11328125,-4,-0.015625
10.74,16,0.0625,0,0.0
10.76,5,0.01953125,0,0.0
10.78,-5,-0.01953125,0,0.0
10.8,-1,-0.00390625,0,0.0
10.82,-2,-0.0078125,-1,-0.00390625
10.84,-3,-0.01171875,0,0.0
10.86,-1,-0.00390625,0,0.0
10.88,1,0.00390625,1,0.00390625
10.9,0,0.0,-1,-0.00390625
10.92,0,0.0,0,0.0
10.94,-3,-0.01171875,0,0.0
10.96,-5,-0.01953125,1,0.00390625
10.98,-2,-0.0078125,-1,-0.00390625
11.0,-9,-0.03515625000000001,0,0.0
11.02,1,0.00390625,-1,-0.00390625
11.04,1,0.00390625,-1,-0.00390625
11.06,3,0.01171875,-13,-0.05078125000000001
11.08,-44,-0.171875,-3,-0.01171875
11.1,-85,-0.33203125,1,0.00390625
