time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
2.79,20,0.078125,5,0.01953125
2.81,5,0.01953125,2,0.0078125
2.83,-5,-0.01953125,2,0.0078125
2.85,2,0.0078125,2,0.0078125
2.87,-6,-0.0234375,0,0.0
2.89,2,0.0078125,0,0.0
2.91,-2,-0.0078125,0,0.0
2.92,-3,-0.01171875,0,0.0
2.94,1,0.00390625,0,0.0
2.96,-4,-0.015625,-1,-0.00390625
2.98,1,0.00390625,0,0.0
3.0,-6,-0.0234375,0,0.0
3.02,-3,-0.01171875,0,0.0
3.04,0,0.0,0,0.0
3.05,1,0.00390625,0,0.0
3.07,-4,-0.015625,0,0.0
3.09,-3,-0.01171875,0,0.0
3.11,1,0.00390625,0,0.0
3.13,-1,-0.00390625,2,0.0078125
3.15,-13,-0.05078125000000001,8,0.03125
3.17,-61,-0.23828125,18,0.07031250000000001
3.18,54,0.2109375,9,0.03515625000000001
3.2,-4,-0.015625,2,0.0078125
3.22,-9,-0.03515625000000001,2,0.0078125
3.24,-9,-0.03515625000000001,1,0.00390625
3.26,6,0.0234375,0,0.0
3.28,-1,-0.00390625,0,0.0
3.3,-5,-0.01953125,-1,-0.00390625
3.31,-5,-0.01953125,-2,-0.0078125
3.33,-2,-0.0078125,-1,-0.00390625
3.35,-1,-0.00390625,0,0.0
3.37,-8,-0.03125,-1,-0.00390625
3.39,-1,-0.00390625,0,0.0
3.41,-4,-0.015625,0,0.0
3.43,-4,-0.015625,0,0.0
3.45,7,0.02734375,0,0.0
3.46,-4,-0.015625,-1,-0.00390625
3.48,-60,-0.234375,-4,-0.015625
3.5,3,0.01171875,7,0.02734375
3.52,-13,-0.05078125000000001,5,0.01953125
3.54,10,0.0390625,0,0.0
3.56,21,0.08203125,-1,-0.00390625
3.58,-1,-0.00390625,-1,-0.00390625
3.59,14,0.0546875,0,0.0
3.61,7,0.02734375,0,0.0
3.63,-4,-0.015625,0,0.0
3.65,-17,-0.06640625,0,0.0
3.67,-12,-0.046875,0,0.0
3.69,0,0.0,-1,-0.00390625
3.71,-3,-0.01171875,-1,-0.00390625
3.72,-3,-0.01171875,0,0.0
3.74,-24,-0.09375,4,0.015625
3.76,-9,-0.03515625000000001,1,0.00390625
3.78,-5,-0.01953125,0,0.0
3.8,-6,-0.0234375,0,0.0
3.82,-24,-0.09375,-3,-0.01171875
3.84,-138,-0.5390625,190,0.7421875
3.86,258,1.0078125,-104,-0.40625000000000006
3.88,-180,-0.703125,100,0.390625
3.9,30,0.1171875,-20,-0.078125
3.92,16,0.0625,-8,-0.03125
3.94,3,0.01171875,12,0.046875
3.96,32,0.125,-2,-0.0078125
3.98,-15,-0.05859375,-2,-0.0078125
4.0,-11,-0.04296875,-10,-0.0390625
4.02,-27,-0.10546875,5,0.01953125
4.04,-36,-0.14062500000000003,3,0.01171875
4.06,-9,-0.03515625000000001,-3,-0.01171875
4.08,-5,-0.01953125,-2,-0.0078125
4.1,-12,-0.046875,-4,-0.015625
4.12,-12,-0.046875,2,0.0078125
4.14,-8,-0.03125,1,0.00390625
4.16,11,0.04296875,1,0.00390625
4.18,14,0.0546875,-2,-0.0078125
4.2,9,0.03515625000000001,-9,-0.03515625000000001
4.22,-38,-0.1484375,28,0.109375
4.24,614,2.3984375,-37,-0.14453125
4.26,8,0.03125,-19,-0.07421875
4.28,-101,-0.39453125,5,0.01953125
4.3,40,0.15625,8,0.03125
4.32,20,0.078125,2,0.0078125
4.34,-9,-0.03515625000000001,-3,-0.01171875
4.36,-3,-0.01171875,-2,-0.0078125
4.38,5,0.01953125,0,0.0
4.4,-5,-0.01953125,-1,-0.00390625
4.42,-13,-0.05078125000000001,0,0.0
4.44,-7,-0.02734375,-2,-0.0078125
4.46,-1,-0.00390625,2,0.0078125
4.48,-2,-0.0078125,0,0.0
4.5,-2,-0.0078125,-1,-0.00390625
4.52,6,0.0234375,0,0.0
4.54,-2,-0.0078125,0,0.0
4.56,-2,-0.0078125,3,0.01171875
4.58,26,0.10156250000000001,-7,-0.02734375
4.6,-1,-0.00390625,13,0.05078125000000001
4.62,-18,-0.07031250000000001,2,0.0078125
4.64,152,0.59375,-7,-0.02734375
4.66,-55,-0.21484375,-7,-0.02734375
4.68,-21,-0.08203125,1,0.00390625
4.7,8,0.03125,2,0.0078125
4.72,5,0.01953125,0,0.0
4.74,-1,-0.00390625,-1,-0.00390625
4.76,-1,-0.00390625,0,0.0
4.78,-4,-0.015625,0,0.0
4.8,0,0.0,-1,-0.00390625
4.82,-4,-0.015625,0,0.0
4.84,-1,-0.00390625,1,0.00390625
4.86,-5,-0.01953125,1,0.00390625
4.88,-3,-0.01171875,0,0.0
4.9,-18,-0.07031250000000001,1,0.00390625
4.92,-6,-0.0234375,5,0.01953125
4.94,6,0.0234375,3,0.01171875
4.97,7,0.02734375,-1,-0.00390625
4.99,2,0.0078125,1,0.00390625
5.01,-2,-0.0078125,0,0.0
5.03,1,0.00390625,0,0.0
5.04,-3,-0.01171875,0,0.0
5.06,0,0.0,0,0.0
5.08,-4,-0.015625,0,0.0
5.1,1,0.00390625,0,0.0
5.12,1,0.00390625,0,0.0
5.14,1,0.00390625,0,0.0
5.16,-1,-0.00390625,0,0.0
5.17,0,0.0,0,0.0
5.19,1,0.00390625,0,0.0
5.21,-5,-0.01953125,-1,-0.00390625
5.23,-7,-0.02734375,0,0.0
5.25,-6,-0.0234375,0,0.0
5.27,-4,-0.015625,-1,-0.00390625
5.29,1,0.00390625,0,0.0
5.3,3,0.01171875,5,0.01953125
5.32,-6,-0.0234375,-2,-0.0078125
5.34,-32,-0.125,10,0.0390625
5.36,65,0.25390625,2,0.0078125
5.38,40,0.15625,1,0.00390625
5.4,-16,-0.0625,0,0.0
5.42,4,0.015625,-1,-0.00390625
5.43,-4,-0.015625,-1,-0.00390625
5.45,7,0.02734375,-1,-0.00390625
5.47,1,0.00390625,0,0.0
5.49,-4,-0.015625,0,0.0
5.51,-14,-0.0546875,0,0.0
5.53,-7,-0.02734375,1,0.00390625
5.55,1,0.00390625,0,0.0
5.56,-5,-0.01953125,-2,-0.0078125
5.58,-4,-0.015625,3,0.01171875
5.6,-9,-0.03515625000000001,2,0.0078125
5.62,-14,-0.0546875,2,0.0078125
5.64,-136,-0.53125,4,0.015625
5.66,285,1.1132812500000002,-49,-0.19140625
5.68,-147,-0.57421875,-18,-0.07031250000000001
5.69,-103,-0.40234375000000006,3,0.01171875
5.71,139,0.54296875,-1,-0.00390625
5.73,140,0.546875,-1,-0.00390625
5.75,-64,-0.25,-1,-0.00390625
5.77,43,0.16796875,-1,-0.00390625
5.79,-12,-0.046875,0,0.0
5.81,-30,-0.1171875,0,0.0
5.83,-38,-0.1484375,-3,-0.01171875
5.84,-43,-0.16796875,-1,-0.00390625
5.86,-10,-0.0390625,-1,-0.00390625
5.88,-4,-0.015625,0,0.0
5.9,-2,-0.0078125,0,0.0
5.92,-18,-0.07031250000000001,0,0.0
5.94,-36,-0.14062500000000003,0,0.0
5.96,1,0.00390625,1,0.00390625
5.97,9,0.03515625000000001,0,0.0
