time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
0.0,-13,-0.05078125000000001,-2,-0.0078125
0.02,-8,-0.03125,0,0.0
0.04,6,0.0234375,2,0.0078125
0.06,6,0.0234375,0,0.0
0.08,2,0.0078125,1,0.00390625
0.1,6,0.0234375,31,0.12109375
0.12,-13,-0.05078125000000001,0,0.0
0.14,-158,-0.6171875,1,0.00390625
0.16,203,0.79296875,5,0.01953125
0.17,-87,-0.33984375000000006,3,0.01171875
0.19,-8,-0.03125,2,0.0078125
0.21,18,0.07031250000000001,0,0.0
0.23,-24,-0.09375,-1,-0.00390625
0.25,14,0.0546875,0,0.0
0.27,-4,-0.015625,0,0.0
0.29,-11,-0.04296875,0,0.0
0.31,-10,-0.0390625,0,0.0
0.32,-2,-0.0078125,0,0.0
0.34,3,0.01171875,-1,-0.00390625
0.36,-2,-0.0078125,0,0.0
0.38,-1,-0.00390625,2,0.0078125
0.4,-7,-0.02734375,0,0.0
0.42,-6,-0.0234375,0,0.0
0.44,12,0.046875,0,0.0
0.46,-49,-0.19140625,-2,-0.0078125
0.47,94,0.3671875,-1,-0.00390625
0.49,-23,-0.08984375,-1,-0.00390625
0.51,-12,-0.046875,0,0.0
0.53,-2,-0.0078125,-1,-0.00390625
0.55,13,0.05078125000000001,-1,-0.00390625
0.57,-6,-0.0234375,-1,-0.00390625
0.59,-5,-0.01953125,-1,-0.00390625
0.6,-8,-0.03125,1,0.00390625
0.62,3,0.01171875,0,0.0
0.64,-1,-0.00390625,0,0.0
0.66,-3,-0.01171875,-1,-0.00390625
0.68,-9,-0.03515625000000001,0,0.0
0.7,-5,-0.01953125,-1,-0.00390625
0.72,-7,-0.02734375,-1,-0.00390625
0.74,14,0.0546875,-1,-0.00390625
0.75,3,0.01171875,-1,-0.00390625
0.77,-2,-0.0078125,0,0.0
0.79,-2,-0.0078125,-1,-0.00390625
0.81,-2,-0.0078125,-1,-0.00390625
0.83,4,0.015625,0,0.0
0.85,4,0.015625,0,0.0
0.87,0,0.0,-1,-0.00390625
0.88,1,0.00390625,-1,-0.00390625
0.9,-2,-0.0078125,0,0.0
0.92,-4,-0.015625,0,0.0
0.94,-7,-0.02734375,-1,-0.00390625
0.96,-6,-0.0234375,-1,-0.00390625
0.98,-11,-0.04296875,-6,-0.0234375
1.0,-22,-0.0859375,-50,-0.1953125
1.02,13,0.05078125000000001,32,0.125
1.03,-26,-0.10156250000000001,17,0.06640625
1.05,49,0.19140625,6,0.0234375
1.07,8,0.03125,3,0.01171875
1.09,6,0.0234375,1,0.00390625
1.11,3,0.01171875,3,0.01171875
1.13,47,0.18359375,8,0.03125
1.15,-4,-0.015625,1,0.00390625
1.16,-11,-0.04296875,0,0.0
1.18,-6,-0.0234375,1,0.00390625
1.2,-22,-0.0859375,0,0.0
1.22,-3,-0.01171875,-2,-0.0078125
1.24,-22,-0.0859375,3,0.01171875
1.26,-7,-0.02734375,41,0.16015625
1.28,-281,-1.09765625,49,0.19140625
1.29,-53,-0.20703125,63,0.24609375
1.31,2,0.0078125,28,0.109375
1.33,125,0.48828125,17,0.06640625
1.35,3,0.01171875,11,0.04296875
1.37,-7,-0.02734375,4,0.015625
1.39,-29,-0.11328125,8,0.03125
1.41,-25,-0.09765625,-3,-0.01171875
1.42,-41,-0.16015625,0,0.0
1.44,-88,-0.34375,-4,-0.015625
1.46,-90,-0.3515625,-4,-0.015625
1.48,15,0.05859375,0,0.0
1.5,42,0.1640625,0,0.0
1.52,28,0.109375,-18,-0.07031250000000001
1.54,-22,-0.0859375,-34,-0.1328125
1.56,124,0.484375,-39,-0.15234375
1.57,71,0.27734375000000006,-18,-0.07031250000000001
1.59,22,0.0859375,-9,-0.03515625000000001
1.61,-22,-0.0859375,-7,-0.02734375
1.63,-13,-0.05078125000000001,-4,-0.015625
1.65,5,0.01953125,-3,-0.01171875
1.67,3,0.01171875,-1,-0.00390625
1.69,1,0.00390625,-2,-0.0078125
1.7,-10,-0.0390625,-1,-0.00390625
1.72,-37,-0.14453125,0,0.0
1.74,-13,-0.05078125000000001,-2,-0.0078125
1.76,5,0.01953125,4,0.015625
